**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 2, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic  SeaFET sensors for are used for high-precision pH.
* 
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Final values after correction from water samples are given by “SeaFET_EXT_pH_recal” and “SeaFET_INT_pH_recal”, and may substantially change pH from real-time calculations. ‘SeaFET_EXT_pH’ gives un-corrected values. Review qualifier codes prior to using data.

* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* 
* Site coordinates: Lat 47.39394, Long -122.46350 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Sonde_pH	Qual_Sonde_pH	Density_kg/m^3	Qual_Water_Density	Turbidity_NTU	Qual_Turbidity	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
2/12/2023 4:15:00 AM	1.128	210	8.237	210	29.173	210	89.9	8.76	210	2.17	210	7.79	210	1022.67415	210	0.82	210		999	6.952	300		999	8.285	210	6.154	330	13.8	13.3		-1.029000	-0.987000		
2/12/2023 4:30:00 AM	1.127	210	8.227	210	29.168	210	90.9	8.86	210	2.26	210	7.80	210	1022.67171	210	0.63	210		999	6.980	300		999	8.287	210	6.154	330	13.8	13.3		-1.028000	-0.987000		
2/12/2023 4:45:00 AM	1.126	210	8.230	210	29.167	210	90.2	8.79	210	1.85	210	7.79	210	1022.67029	210	0.60	210		999	6.941	300		999	8.290	210	6.154	330	13.8	13.3		-1.030000	-0.987000		
2/12/2023 5:00:00 AM	1.124	210	8.231	210	29.162	210	90.6	8.83	210	2.00	210	7.80	210	1022.66641	210	0.72	210		999	6.984	300		999	8.287	210	6.154	330	13.8	13.3		-1.028000	-0.987000		
2/12/2023 5:15:00 AM	1.123	210	8.236	210	29.152	210	89.9	8.76	210	1.77	210	7.79	210	1022.65773	210	0.70	210		999	7.006	300		999	8.284	210	6.154	330	13.8	13.3		-1.026000	-0.987000		
2/12/2023 5:30:00 AM	1.119	210	8.240	210	29.149	210	88.8	8.65	210	1.93	210	7.78	210	1022.65442	210	0.66	210		999	7.006	300		999	8.284	210	6.136	330	13.8	13.3		-1.026000	-0.988000		
2/12/2023 5:45:00 AM	1.118	210	8.240	210	29.144	210	88.0	8.58	210	1.77	210	7.78	210	1022.65046	210	0.56	210		999	6.989	300		999	8.284	210	6.118	330	13.8	13.3		-1.027000	-0.989000		
2/12/2023 6:00:00 AM	1.120	210	8.231	210	29.152	210	89.8	8.75	210	2.15	210	7.79	210	1022.65859	210	0.54	210		999	6.982	300		999	8.284	210	6.118	330	13.8	13.3		-1.028000	-0.989000		
2/12/2023 6:15:00 AM	1.115	210	8.229	210	29.155	210	90.6	8.83	210	1.64	210	7.79	210	1022.66101	210	0.74	210		999	7.003	300		999	8.281	210	6.029	330	13.8	13.3		-1.026000	-0.994000		
2/12/2023 6:30:00 AM	1.114	210	8.227	210	29.153	210	91.0	8.87	210	1.39	210	7.80	210	1022.65966	210	0.52	210		999	7.015	300		999	8.282	210	6.136	330	13.8	13.3		-1.026000	-0.988000		
2/12/2023 6:45:00 AM	1.116	210	8.243	210	29.126	210	87.7	8.55	210	1.58	210	7.78	210	1022.63623	210	0.56	210		999	6.982	300		999	8.286	210	6.064	330	13.8	13.3		-1.028000	-0.992000		
2/12/2023 7:00:00 AM	1.115	210	8.217	210	29.154	210	89.8	8.76	210	1.74	210	7.79	210	1022.66183	210	0.49	210		999	7.017	300		999	8.264	210	6.172	330	13.8	13.3		-1.026000	-0.986000		
2/12/2023 7:15:00 AM	1.115	210	8.219	210	29.156	210	91.9	8.96	210	1.59	210	7.80	210	1022.66346	210	0.45	210		999	7.120	300		999	8.231	210	6.298	330	13.8	13.3		-1.020000	-0.979000		
2/12/2023 7:30:00 AM	1.116	210	8.217	210	29.159	210	91.7	8.94	210	2.21	210	7.80	210	1022.66586	210	0.56	210		999	7.287	300		999	8.221	210	6.513	210	13.8	13.3		-1.011000	-0.967000		
2/12/2023 7:45:00 AM	1.117	210	8.213	210	29.164	210	92.3	9.00	210	1.82	210	7.81	210	1022.66990	210	0.48	210		999	7.552	300		999	8.226	210	6.853	210	13.8	13.3		-0.996000	-0.948000		
2/12/2023 8:00:00 AM	1.117	210	8.212	210	29.165	210	92.7	9.04	210	2.08	210	7.81	210	1022.67105	210	0.51	210		999	7.576	300		999	8.230	210	6.907	210	13.8	13.3		-0.995000	-0.945000		
2/12/2023 8:15:00 AM	1.119	210	8.210	210	29.164	210	92.8	9.05	210	2.98	210	7.81	210	1022.67024	210	0.55	210		999	7.571	300		999	8.235	210	6.906	210	13.8	13.3		-0.995000	-0.945000		
2/12/2023 8:30:00 AM	1.115	210	8.211	210	29.173	210	93.1	9.08	210	2.70	210	7.82	210	1022.67767	210	0.52	210		999	7.573	300		999	8.236	210	6.925	210	13.8	13.3		-0.995000	-0.944000		
2/12/2023 8:45:00 AM	1.117	210	8.214	210	29.176	210	93.2	9.09	210	2.48	210	7.82	210	1022.67925	210	0.52	210		999	7.574	300		999	8.242	210	6.907	210	13.8	13.3		-0.995000	-0.945000		
2/12/2023 9:00:00 AM	1.112	210	8.236	210	29.221	210	92.0	8.96	210	1.78	210	7.81	210	1022.71161	210	0.48	210		999	7.563	300		999	8.249	210	6.889	210	13.8	13.3		-0.995000	-0.946000		
2/12/2023 9:15:00 AM	1.110	210	8.221	210	29.190	210	92.7	9.03	210	2.02	210	7.81	210	1022.68896	210	0.44	210		999	7.577	300		999	8.255	210	6.907	210	13.8	13.3		-0.994000	-0.945000		
2/12/2023 9:30:00 AM	1.117	210	8.231	210	29.197	210	93.2	9.08	210	1.91	210	7.82	210	1022.69324	210	0.41	210		999	7.572	300		999	8.261	210	6.907	210	13.8	13.3		-0.995000	-0.945000		
2/12/2023 9:45:00 AM	1.115	210	8.235	210	29.207	210	93.4	9.10	210	1.58	210	7.82	210	1022.70073	210	0.46	210		999	7.575	300		999	8.270	210	6.907	210	13.8	13.3		-0.995000	-0.945000		
2/12/2023 10:00:00 AM	1.116	210	8.244	210	29.226	210	93.2	9.07	210	1.81	210	7.82	210	1022.71428	210	0.49	210		999	7.560	300		999	8.276	210	6.907	210	13.8	13.3		-0.995000	-0.945000		
2/12/2023 10:15:00 AM	1.119	210	8.257	210	29.247	210	93.0	9.05	210	1.59	210	7.82	210	1022.72929	210	0.70	210		999	7.549	300		999	8.284	210	6.889	210	13.8	13.3		-0.996000	-0.946000		
2/12/2023 10:30:00 AM	1.114	210	8.271	210	29.269	210	92.3	8.98	210	1.78	210	7.81	210	1022.74402	210	0.54	210		999	7.545	300		999	8.294	210	6.890	210	13.8	13.3		-0.996000	-0.946000		
2/12/2023 10:45:00 AM	1.113	210	8.278	210	29.275	210	91.6	8.91	210	1.97	210	7.81	210	1022.74846	210	0.57	210		999	7.528	300		999	8.307	210	6.872	210	13.8	13.3		-0.997000	-0.947000		
2/12/2023 11:00:00 AM	1.111	210	8.279	210	29.272	210	92.1	8.96	210	1.76	210	7.81	210	1022.74596	210	0.46	210		999	7.534	300		999	8.313	210	6.872	210	13.8	13.3		-0.997000	-0.947000		
2/12/2023 11:15:00 AM	1.108	210	8.292	210	29.297	210	90.6	8.81	210	2.09	210	7.80	210	1022.76293	210	0.68	210		999	7.522	300		999	8.306	210	6.854	210	13.8	13.3		-0.998000	-0.948000		
2/12/2023 11:30:00 AM	1.106	210	8.302	210	29.308	210	90.4	8.79	210	1.93	210	7.80	210	1022.77076	210	0.51	210		999	7.537	300		999	8.320	210	6.872	210	13.8	13.3		-0.997000	-0.947000		
2/12/2023 11:45:00 AM	1.105	210	8.303	210	29.318	210	90.1	8.76	210	1.90	210	7.80	210	1022.77824	210	0.57	210		999	7.529	300		999	8.332	210	6.872	210	13.8	13.3		-0.997000	-0.947000		
2/12/2023 12:00:00 PM	1.105	210	8.328	210	29.328	210	89.9	8.73	210	1.83	210	7.79	210	1022.78224	210	0.68	210		999	7.532	300		999	8.341	210	6.872	210	13.8	13.3		-0.997000	-0.947000		
2/12/2023 12:15:00 PM	1.100	210	8.340	210	29.327	210	90.5	8.79	210	2.46	210	7.80	210	1022.77942	210	0.82	210		999	7.529	300		999	8.353	210	6.872	210	13.8	13.3		-0.997000	-0.947000		
2/12/2023 12:30:00 PM	1.100	210	8.363	210	29.331	210	90.5	8.79	210	1.49	210	7.80	210	1022.77858	210	0.85	210		999	7.515	300		999	8.370	210	6.854	210	13.8	13.3		-0.998000	-0.948000		
2/12/2023 12:45:00 PM	1.097	210	8.359	210	29.324	210	91.2	8.85	210	1.52	210	7.80	210	1022.77381	210	0.77	210		999	7.522	300		999	8.384	210	6.854	210	13.8	13.3		-0.998000	-0.948000		
2/12/2023 1:00:00 PM	1.092	210	8.387	210	29.323	210	90.8	8.80	210	1.55	210	7.81	210	1022.76935	210	0.58	210		999	7.601	300		999	8.403	210	6.943	210	13.8	13.3		-0.993000	-0.943000		
2/12/2023 1:15:00 PM	1.086	210	8.398	210	29.336	210	90.3	8.75	210	2.00	210	7.81	210	1022.77809	210	0.77	210		999	7.570	300		999	8.429	210	6.925	210	13.8	13.3		-0.995000	-0.944000		
2/12/2023 1:30:00 PM	1.086	210	8.385	210	29.345	210	89.6	8.69	210	2.07	210	7.81	210	1022.78706	210	0.69	210		999	7.572	300		999	8.441	210	6.908	210	13.8	13.3		-0.995000	-0.945000		
2/12/2023 1:45:00 PM	1.086	210	8.384	210	29.345	210	89.0	8.63	210	1.97	210	7.81	210	1022.78740	210	0.60	210		999	7.568	300		999	8.446	210	6.908	210	13.8	13.3		-0.995000	-0.945000		
2/12/2023 2:00:00 PM	1.083	210	8.384	210	29.348	210	87.5	8.49	210	1.92	210	7.81	210	1022.78936	210	0.67	210		999	7.562	300		999	8.446	210	6.908	210	13.8	13.3		-0.995000	-0.945000		
2/12/2023 2:15:00 PM	1.077	210	8.398	210	29.347	210	86.4	8.38	210	2.16	210	7.81	210	1022.78630	210	0.58	210		999	7.570	300		999	8.457	210	6.907	210	13.8	13.3		-0.995000	-0.945000		
2/12/2023 2:30:00 PM	1.071	210	8.399	210	29.358	210	86.0	8.34	210	2.12	210	7.81	210	1022.79479	210	0.63	210		999	7.579	300		999	8.458	210	6.908	210	13.8	13.3		-0.994000	-0.945000		
2/12/2023 2:45:00 PM	1.073	210	8.392	210	29.370	210	85.3	8.27	210	1.99	210	7.81	210	1022.80507	210	0.68	210		999	7.564	300		999	8.457	210	6.908	210	13.8	13.3		-0.995000	-0.945000		
2/12/2023 3:00:00 PM	1.073	210	8.398	210	29.366	210	84.5	8.20	210	2.05	210	7.81	210	1022.80101	210	0.68	210		999	7.552	300		999	8.457	210	6.890	210	13.8	13.3		-0.996000	-0.946000		
2/12/2023 3:15:00 PM	1.070	210	8.411	210	29.364	210	83.6	8.10	210	2.38	210	7.81	210	1022.79794	210	0.62	210		999	7.567	300		999	8.463	210	6.890	210	13.8	13.3		-0.995000	-0.946000		
2/12/2023 3:30:00 PM	1.063	210	8.412	210	29.354	210	82.8	8.02	210	2.29	210	7.81	210	1022.78972	210	0.65	210		999	7.563	300		999	8.472	210	6.889	210	13.8	13.3		-0.995000	-0.946000		
2/12/2023 3:45:00 PM	1.059	210	8.402	210	29.359	210	81.9	7.94	210	2.07	210	7.81	210	1022.79552	210	0.63	210		999	7.551	300		999	8.469	210	6.890	210	13.8	13.3		-0.996000	-0.946000		
2/12/2023 4:00:00 PM	1.056	210	8.417	210	29.366	210	82.2	7.97	210	2.21	210	7.81	210	1022.79852	210	0.61	210		999	7.537	300		999	8.469	210	6.854	210	13.8	13.3		-0.997000	-0.948000		
2/12/2023 4:15:00 PM	1.052	210	8.419	210	29.357	210	81.7	7.92	210	2.05	210	7.81	210	1022.79173	210	0.57	210		999	7.514	300		999	8.475	210	6.836	210	13.8	13.3		-0.998000	-0.949000		
2/12/2023 4:30:00 PM	1.053	210	8.418	210	29.359	210	80.9	7.84	210	2.07	210	7.81	210	1022.79301	210	0.65	210		999	7.514	300		999	8.481	210	6.836	210	13.8	13.3		-0.998000	-0.949000		
2/12/2023 4:45:00 PM	1.048	210	8.430	210	29.358	210	80.3	7.79	210	2.42	210	7.80	210	1022.79069	210	0.65	210		999	7.499	300		999	8.484	210	6.836	210	13.8	13.3		-0.999000	-0.949000		
2/12/2023 5:00:00 PM	1.050	210	8.430	210	29.267	210	80.2	7.78	210	2.72	210	7.80	210	1022.71937	210	0.74	210		999	7.516	300		999	8.487	210	6.852	210	13.8	13.3		-0.998000	-0.948000		
2/12/2023 5:15:00 PM	1.044	210	8.419	210	29.270	210	79.3	7.69	210	3.19	210	7.80	210	1022.72339	210	0.77	210		999	7.394	300		999	8.488	210	6.655	210	13.8	13.3		-1.005000	-0.959000		
2/12/2023 5:30:00 PM	1.039	210	8.422	210	29.276	210	79.6	7.72	210	3.07	210	7.80	210	1022.72722	210	0.70	210		999	6.864	300		999	8.487	210		440	13.8	13.3		-1.034000	-0.996000		
2/12/2023 5:45:00 PM	1.042	210	8.427	210	29.274	210	79.5	7.70	210	2.59	210	7.80	210	1022.72506	210	0.66	210		999	6.876	300		999	8.487	210	6.029	330	13.8	13.3		-1.034000	-0.994000		
2/12/2023 6:00:00 PM	1.039	210	8.436	210	29.276	210	78.9	7.65	210	2.95	210	7.80	210	1022.72528	210	0.74	210		999	6.823	300		999	8.489	210		440	13.8	13.3		-1.037000	-0.997000		
2/12/2023 6:15:00 PM	1.037	210	8.440	210	29.271	210	78.4	7.60	210	2.77	210	7.79	210	1022.72065	210	0.83	210		999	6.912	300		999	8.490	210	6.047	330	13.8	13.3		-1.032000	-0.993000		
2/12/2023 6:30:00 PM	1.034	210	8.438	210	29.266	210	77.8	7.54	210	2.97	210	7.79	210	1022.71703	210	0.71	210		999	6.901	300		999	8.492	210	6.029	330	13.8	13.3		-1.032000	-0.994000		
2/12/2023 6:45:00 PM	1.033	210	8.428	210	29.259	210	77.4	7.50	210	2.42	210	7.79	210	1022.71324	210	0.70	210		999	6.899	300		999	8.489	210	6.083	330	13.8	13.3		-1.032000	-0.991000		
2/12/2023 7:00:00 PM	1.036	210	8.420	210	29.254	210	76.9	7.45	210	2.26	210	7.79	210	1022.71072	210	0.66	210		999	6.891	300		999	8.483	210	6.011	330	13.8	13.3		-1.033000	-0.995000		
2/12/2023 7:15:00 PM	1.035	210	8.412	210	29.250	210	76.5	7.42	210	2.22	210	7.79	210	1022.70892	210	0.67	210		999	6.884	300		999	8.477	210	6.011	330	13.8	13.3		-1.033000	-0.995000		
2/12/2023 7:30:00 PM	1.031	210	8.407	210	29.249	210	76.1	7.38	210	2.32	210	7.79	210	1022.70870	210	0.69	210		999	6.901	300		999	8.471	210	6.029	330	13.8	13.3		-1.032000	-0.994000		
2/12/2023 7:45:00 PM	1.027	210	8.404	210	29.244	210	75.7	7.34	210	2.43	210	7.79	210	1022.70535	210	0.58	210		999	6.949	300		999	8.466	210	6.100	330	13.8	13.3		-1.029000	-0.990000		
2/12/2023 8:00:00 PM	1.028	210	8.404	210	29.243	210	75.4	7.32	210	2.57	210	7.79	210	1022.70422	210	0.63	210		999	6.961	300		999	8.463	210	6.118	330	13.8	13.3		-1.029000	-0.989000		
2/12/2023 8:15:00 PM	1.024	210	8.418	210	29.366	210	79.6	7.72	210	2.68	210	7.79	210	1022.79896	210	0.68	210		999	6.937	300		999	8.464	210	6.084	330	13.8	13.3		-1.030000	-0.991000		
2/12/2023 8:30:00 PM	1.024	210	8.417	210	29.370	210	89.9	8.71	210	3.32	210	7.80	210	1022.80218	210	0.78	210		999	6.938	300		999	8.469	210	6.067	330	13.8	13.3		-1.030000	-0.992000		
2/12/2023 8:45:00 PM	1.024	210	8.421	210	29.367	210	91.0	8.81	210	2.70	210	7.80	210	1022.79922	210	0.79	210		999	6.968	300		999	8.470	210	6.138	330	13.8	13.3		-1.028000	-0.988000		
2/12/2023 9:00:00 PM	1.020	210	8.410	210	29.368	210	91.0	8.82	210	2.52	210	7.80	210	1022.80095	210	0.71	210		999	6.972	300		999	8.469	210	6.138	330	13.8	13.3		-1.028000	-0.988000		
2/12/2023 9:15:00 PM	1.019	210	8.402	210	29.368	210	90.8	8.80	210	2.86	210	7.80	210	1022.80256	210	0.86	210		999	6.962	300		999	8.468	210	6.067	330	13.8	13.3		-1.029000	-0.992000		
2/12/2023 9:30:00 PM	1.015	210	8.400	210	29.371	210	90.5	8.78	210	2.99	210	7.80	210	1022.80533	210	0.88	210		999	6.863	300		999	8.466	210	6.031	330	13.8	13.3		-1.034000	-0.994000		
2/12/2023 9:45:00 PM	1.016	210	8.399	210	29.374	210	90.1	8.73	210	2.75	210	7.79	210	1022.80720	210	0.75	210		999	6.929	300		999	8.462	210	6.013	330	13.8	13.3		-1.031000	-0.995000		
2/12/2023 10:00:00 PM	1.012	210	8.402	210	29.387	210	89.8	8.70	210	3.04	210	7.79	210	1022.81733	210	0.88	210		999	6.920	300		999	8.458	210	6.031	330	13.8	13.3		-1.031000	-0.994000		
