**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* There are two sondes at the Seattle Aquarium site: at approximately 1 m and 10 m depths. The sondes are distinguished in the column header by the number at the end of the parameter name (1 = 1 m, 2 = 10 m).
* Meteorological data are no longer available at this site beginning March 14, 2019.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.60786, Long -122.34360 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	1_Depth_m	Qual_1_Depth	2_Depth_m	Qual_2_Depth	1_Water_Temperature_degC	Qual_1_Water_Temperature	2_Water_Temperature_degC	Qual_2_Water_Temperature	1_Salinity_PSU	Qual_1_Salinity	2_Salinity_PSU	Qual_2_Salinity	1_Dissolved_Oxygen_%Sat	1_Dissolved_Oxygen_mg/L	Qual_1_DO	2_Dissolved_Oxygen_%Sat	2_Dissolved_Oxygen_mg/L	Qual_2_DO	1_Chlorophyll_Fluorescence_ug/L	Qual_1_Chlorophyll_Fluorescence	2_Chlorophyll_Fluorescence_ug/L	Qual_2_Chlorophyll_Fluorescence	1_Turbidity_NTU	Qual_1_Turbidity	2_Turbidity_NTU	Qual_2_Turbidity	1_Sonde_pH	Qual_1_Sonde_pH	2_Sonde_pH	Qual_2_Sonde_pH	1_Density_kg/m^3	Qual_1_Water_Density	2_Density_kg/m^3	Qual_2_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	1_Sonde_Batt_V	2_Sonde_Batt_V	Logger_Batt_V	1_Sonde_ID	2_Sonde_ID	
4/28/2023 3:15:00 AM	0.679	210	9.541	210	9.371	210	8.478	210	28.071	210	29.761	210	94.8	9.07	210	91.4	8.82	210	1.16	210	2.46	210	0.31	210	0.36	210	7.90	210	7.83	210	1021.64641	210	1023.13921	210															11.2	13.8	13.0			
4/28/2023 3:30:00 AM	0.596	210	9.479	210	10.556	210	8.477	210	19.698	210	29.762	210	95.9	9.44	210	91.5	8.83	210	0.57	210	2.24	210	0.47	210	0.34	210	7.99	210	7.83	210	1014.95812	330	1023.13904	210															11.2	13.8	13.0			
4/28/2023 3:45:00 AM	0.608	210	9.459	210	10.402	210	8.473	210	21.772	210	29.763	210	95.7	9.32	210	91.4	8.82	210	1.03	210	2.18	210	0.53	210	0.36	210	7.91	210	7.83	210	1016.59035	210	1023.14030	210															11.2	13.8	13.1			
4/28/2023 4:00:00 AM	0.624	210	9.486	210	10.233	210	8.478	210	23.072	210	29.759	210	95.9	9.29	210	91.6	8.85	210	0.73	210	2.49	210	0.43	210	0.36	210	7.88	210	7.83	210	1017.62498	210	1023.13676	210															11.2	13.8	13.0			
4/28/2023 4:15:00 AM	0.645	210	9.503	210	10.249	210	8.478	210	23.694	210	29.761	210	95.9	9.26	210	91.7	8.85	210	2.72	210	2.30	210	0.47	210	0.35	210	7.87	210	7.83	210	1018.10575	210	1023.13944	210															11.2	13.8	13.1			
4/28/2023 4:30:00 AM	0.653	210	9.509	210	10.194	210	8.477	210	24.127	210	29.761	210	96.1	9.26	210	91.8	8.86	210	0.68	210	2.42	210	0.37	210	0.35	210	7.87	210	7.83	210	1018.45111	210	1023.13945	210															11.2	13.8	13.0			
4/28/2023 4:45:00 AM	0.678	210	9.531	210	9.882	210	8.473	210	22.657	210	29.763	210	95.6	9.36	210	91.6	8.85	210	0.96	210	2.20	210	0.62	210	0.36	210	7.89	210	7.83	210	1017.35407	210	1023.14125	210															11.2	13.8	13.1			
4/28/2023 5:00:00 AM	0.625	210	9.524	210	9.849	210	8.472	210	22.789	210	29.764	210	95.4	9.35	210	91.4	8.82	210	2.02	210	2.08	210	0.73	210	0.35	210	7.87	210	7.83	210	1017.46059	210	1023.14256	210															11.2	13.8	13.1			
4/28/2023 5:15:00 AM	0.686	210	9.558	210	9.628	210	8.471	210	24.750	210	29.765	210	95.8	9.31	210	91.3	8.82	210	2.04	210	2.17	210	0.73	210	0.37	210	7.86	210	7.83	210	1019.02000	210	1023.14316	210															11.2	13.8	13.1			
4/28/2023 5:30:00 AM	0.737	210	9.534	210	9.845	210	8.469	210	22.725	210	29.765	210	95.8	9.39	210	91.2	8.81	210	4.01	210	2.13	210	1.02	210	0.37	210	7.90	210	7.83	210	1017.41226	210	1023.14343	210															11.2	13.8	13.1			
4/28/2023 5:45:00 AM	0.731	210	9.536	210	9.669	210	8.466	210	24.586	210	29.766	210	95.7	9.30	210	91.1	8.79	210	1.12	210	1.88	210	0.65	210	0.44	210	7.88	210	7.83	210	1018.88610	210	1023.14447	210															11.2	13.8	13.1			
4/28/2023 6:00:00 AM	0.643	210	9.529	210	9.475	210	8.473	210	27.277	210	29.763	210	95.6	9.17	210	91.2	8.80	210	1.24	210	2.17	210	0.46	210	0.36	210	7.86	210	7.83	210	1021.01079	210	1023.14125	210															11.2	13.8	13.1			
4/28/2023 6:15:00 AM	0.667	210	9.551	210	9.349	210	8.464	210	27.800	210	29.767	210	95.5	9.16	210	90.9	8.78	210	1.06	210	1.96	210	0.38	210	0.56	210	7.88	210	7.82	210	1021.43828	210	1023.14583	210															11.2	13.8	13.0			
4/28/2023 6:30:00 AM	0.741	210	9.603	210	9.274	210	8.470	210	27.697	210	29.764	210	95.2	9.14	210	91.0	8.78	210	1.09	210	2.25	210	0.35	210	0.38	210	7.90	210	7.81	210	1021.36904	210	1023.14256	210															11.2	13.8	13.0			
4/28/2023 6:45:00 AM	0.714	210	9.610	210	9.499	210	8.460	210	26.010	210	29.769	210	95.3	9.22	210	91.0	8.79	210	1.58	210	1.98	210	0.41	210	0.41	210	7.92	210	7.82	210	1020.02034	210	1023.14802	210															11.1	13.8	13.1			
4/28/2023 7:00:00 AM	0.771	210	9.597	210	9.685	210	8.457	210	24.708	210	29.771	210	95.0	9.23	210	90.6	8.75	210	1.19	210	1.80	210	0.43	210	0.43	210	7.91	210	7.82	210	1018.97925	210	1023.14973	210															11.2	13.8	13.0			
4/28/2023 7:15:00 AM	0.766	210	9.630	210	9.177	210	8.463	210	27.347	210	29.768	210	94.1	9.08	210	90.7	8.76	210	1.08	210	1.88	210	0.40	210	0.39	210	7.88	210	7.82	210	1021.10994	210	1023.14647	210															11.2	13.8	13.0			
4/28/2023 7:30:00 AM	0.757	210	9.622	210	9.429	210	8.485	210	25.578	210	29.740	210	94.0	9.12	210	90.3	8.72	210	1.84	210	1.79	210	0.44	210	0.44	210	7.91	210	7.82	210	1019.69351	210	1023.12214	210															11.2	13.8	13.0			
4/28/2023 7:45:00 AM	0.746	210	9.642	210	9.278	210	8.452	210	27.249	210	29.772	210	94.7	9.13	210	90.2	8.72	210	1.01	210	1.51	210	0.39	210	0.42	210	7.89	210	7.82	210	1021.01873	210	1023.15201	210															11.2	13.8	13.0			
4/28/2023 8:00:00 AM	0.814	210	9.664	210	9.496	210	8.458	210	26.128	210	29.770	210	94.4	9.12	210	90.3	8.73	210	0.79	210	1.72	210	0.37	210	0.44	210	7.90	210	7.82	210	1020.11298	210	1023.14923	210															11.2	13.8	13.1			
4/28/2023 8:15:00 AM	0.807	210	9.675	210	9.602	210	8.452	210	25.111	210	29.773	210	94.5	9.17	210	90.4	8.73	210	0.65	210	1.60	210	0.40	210	0.45	210	7.90	210	7.82	210	1019.30518	210	1023.15250	210															11.2	13.8	13.0			
4/28/2023 8:30:00 AM	0.841	210	9.711	210	9.752	210	8.452	210	23.540	210	29.773	210	94.7	9.26	210	90.2	8.71	210	0.71	210	1.55	210	0.37	210	0.43	210	7.91	210	7.82	210	1018.06008	210	1023.15206	210															11.1	13.8	13.0			
4/28/2023 8:45:00 AM	0.854	210	9.716	210	9.812	210	8.462	210	23.440	210	29.769	210	96.1	9.38	210	90.1	8.70	210	1.07	210	1.62	210	0.42	210	0.48	210	7.90	210	7.82	210	1017.97385	210	1023.14737	210															11.2	13.8	13.1			
4/28/2023 9:00:00 AM	0.887	210	9.734	210	9.544	210	8.472	210	25.693	210	29.757	210	95.7	9.26	210	89.9	8.68	210	0.81	210	1.74	210	0.46	210	0.51	210	7.88	210	7.82	210	1019.76784	210	1023.13818	210															11.2	13.8	13.1			
4/28/2023 9:15:00 AM	0.865	210	9.733	210	9.824	210	8.449	210	23.327	210	29.774	210	95.6	9.34	210	89.9	8.68	210	0.66	210	1.68	210	0.42	210	0.53	210	7.91	210	7.82	210	1017.88394	210	1023.15467	210															11.2	13.8	13.0			
4/28/2023 9:30:00 AM	0.867	210	9.753	210	9.600	210	8.505	210	25.243	210	29.703	210	94.9	9.20	210	89.4	8.63	210	0.74	210	1.76	210	0.38	210	0.48	210	7.89	210	7.81	210	1019.40818	210	1023.09080	210															11.2	13.8	13.0			
4/28/2023 9:45:00 AM	0.913	210	9.776	210	9.347	210	8.445	210	26.853	210	29.777	210	95.0	9.16	210	89.6	8.66	210	0.95	210	1.46	210	0.39	210	0.44	210	7.87	210	7.81	210	1020.70109	210	1023.15709	210															11.2	13.8	13.1			
4/28/2023 10:00:00 AM	0.949	210	9.790	210	9.367	210	8.479	210	26.943	210	29.749	210	95.2	9.18	210	90.0	8.69	210	1.08	210	1.74	210	0.41	210	0.46	210	7.88	210	7.81	210	1020.76812	210	1023.13036	210															11.2	13.8	13.0			
4/28/2023 10:15:00 AM	0.938	210	9.793	210	9.451	210	8.562	210	26.664	210	29.648	210	95.5	9.20	210	90.9	8.77	210	1.06	210	1.84	210	0.39	210	0.46	210	7.90	210	7.82	210	1020.53794	210	1023.03930	210															11.2	13.8	13.0			
4/28/2023 10:30:00 AM	0.921	210	9.786	210	9.309	210	8.601	210	27.672	210	29.592	210	95.7	9.19	210	92.3	8.90	210	1.07	210	2.38	210	0.40	210	0.40	210	7.89	210	7.82	210	1021.34559	210	1022.99008	210															11.2	13.8	13.1			
4/28/2023 10:45:00 AM	0.909	210	9.779	210	9.072	210	8.482	210	28.122	210	29.739	210	95.8	9.22	210	90.9	8.78	210	1.40	210	1.38	210	0.40	210	0.46	210	7.90	210	7.82	210	1021.73211	210	1023.12242	210															11.1	13.8	13.0			
4/28/2023 11:00:00 AM	0.891	210	9.764	210	9.136	210	8.587	210	28.009	210	29.611	210	95.8	9.22	210	91.9	8.86	210	1.33	210	1.99	210	0.39	210	0.42	210	7.91	210	7.83	210	1021.63394	210	1023.00673	210															11.1	13.8	12.9			
4/28/2023 11:15:00 AM	0.894	210	9.745	210	9.367	210	8.600	210	27.186	210	29.577	210	96.2	9.25	210	93.2	8.98	210	0.97	210	2.04	210	0.38	210	0.41	210	7.92	210	7.84	210	1020.95757	210	1022.97863	210															11.2	13.8	13.0			
4/28/2023 11:30:00 AM	0.853	210	9.717	210	9.472	210	8.576	210	27.047	210	29.596	210	96.2	9.25	210	94.1	9.07	210	1.11	210	2.42	210	0.35	210	0.38	210	7.91	210	7.84	210	1020.83260	210	1022.99583	210															11.1	13.8	13.0			
4/28/2023 11:45:00 AM	0.823	210	9.686	210	9.554	210	8.600	210	26.765	210	29.568	210	96.5	9.27	210	94.7	9.13	210	0.77	210	2.45	210	0.33	210	0.38	210	7.91	210	7.85	210	1020.60092	210	1022.97062	210															11.1	13.8	13.0			
4/28/2023 12:00:00 PM	0.785	210	9.640	210	9.488	210	8.607	210	27.212	210	29.562	210	95.4	9.16	210	94.9	9.15	210	0.81	210	2.57	210	0.35	210	0.40	210	7.89	210	7.85	210	1020.95943	210	1022.96497	210															11.2	13.8	13.1			
4/28/2023 12:15:00 PM	0.789	210	9.622	210	9.566	210	8.603	210	26.723	210	29.571	210	96.0	9.23	210	95.4	9.19	210	0.56	210	2.39	210	0.33	210	0.39	210	7.90	210	7.85	210	1020.56672	210	1022.97253	210															11.1	13.8	13.1			
4/28/2023 12:30:00 PM	0.663	210	9.530	210	9.317	210	8.712	210	27.675	210	29.498	210	96.8	9.28	210	96.0	9.24	210	0.49	210	2.60	210	0.33	210	0.38	210	7.90	210	7.86	210	1021.34571	210	1022.89945	210															11.2	13.8	13.1			
4/28/2023 12:45:00 PM	0.617	210	9.468	210	10.042	210	8.627	210	25.961	210	29.566	210	96.6	9.22	210	95.7	9.22	210	0.51	210	2.24	210	0.36	210	0.41	210	7.92	210	7.86	210	1019.90061	210	1022.96434	210															11.2	13.8	13.1			
4/28/2023 1:00:00 PM	0.581	210	9.417	210	10.424	210	8.625	210	25.468	210	29.571	210	96.6	9.19	210	95.4	9.19	210	1.42	210	2.31	210	0.41	210	0.39	210	7.90	210	7.86	210	1019.45863	210	1022.96825	210															11.1	13.8	13.0			
4/28/2023 1:15:00 PM	0.519	210	9.376	210	9.921	210	8.580	210	26.166	210	29.628	210	97.3	9.30	210	94.4	9.10	210	3.41	210	2.23	210	0.56	210	0.43	210	7.90	210	7.85	210	1020.07790	210	1023.01957	210															11.2	13.8	13.0			
4/28/2023 1:30:00 PM	0.504	210	9.365	210	10.812	210	8.740	210	24.964	210	29.467	210	98.2	9.28	210	95.9	9.22	210	0.48	210	2.51	210	0.40	210	0.45	210	7.91	210	7.86	210	1019.00592	210	1022.86990	210															11.2	13.8	13.1			
4/28/2023 1:45:00 PM	0.453	210	9.369	210	9.934	210	8.585	210	26.374	210	29.618	210	97.1	9.27	210	95.7	9.22	210	0.56	210	2.46	210	0.34	210	0.43	210	7.89	210	7.85	210	1020.23844	210	1023.01059	210															11.2	13.8	13.1			
4/28/2023 2:00:00 PM	0.510	210	9.370	210	10.229	210	8.604	210	25.530	210	29.605	210	97.0	9.25	210	96.1	9.26	210	6.68	210	2.48	210	0.74	210	0.43	210	7.91	210	7.86	210	1019.53646	210	1022.99771	210															11.2	13.8	13.0			
4/28/2023 2:15:00 PM	0.583	210	9.384	210	10.542	210	8.681	210	26.105	210	29.516	210	98.8	9.33	210	97.0	9.34	210	0.64	210	2.55	210	0.40	210	0.48	210	7.89	210	7.87	210	1019.93537	210	1022.91746	210															11.2	13.8	13.0			
4/28/2023 2:30:00 PM	0.504	210	9.383	210	10.618	210	8.653	210	26.139	210	29.545	210	99.2	9.35	210	96.9	9.33	210	0.58	210	2.67	210	0.44	210	0.42	210	7.90	210	7.87	210	1019.94948	210	1022.94405	210															11.2	13.8	13.1			
4/28/2023 2:45:00 PM	0.552	210	9.395	210	10.588	210	8.676	210	26.081	210	29.523	210	99.4	9.38	210	96.9	9.33	210	1.40	210	2.57	210	0.49	210	0.46	210	7.91	210	7.87	210	1019.90903	210	1022.92338	210															11.2	13.8	13.1			
4/28/2023 3:00:00 PM	0.609	210	9.423	210	10.705	210	8.769	210	26.341	210	29.376	210	100.4	9.43	210	97.8	9.40	210	0.87	210	3.00	210	0.44	210	0.48	210	7.92	210	7.88	210	1020.09266	210	1022.79473	210															11.2	13.8	13.1			
4/28/2023 3:15:00 PM	0.582	210	9.420	210	10.891	210	8.695	210	26.015	210	29.494	210	100.3	9.40	210	98.1	9.43	210	0.54	210	2.75	210	0.41	210	0.44	210	7.92	210	7.88	210	1019.80991	210	1022.89790	210															11.2	13.8	13.0			
4/28/2023 3:30:00 PM	0.548	210	9.411	210	10.895	210	8.839	210	25.815	210	29.286	210	100.4	9.42	210	98.2	9.44	210	0.54	210	2.69	210	0.43	210	0.46	210	7.92	210	7.86	210	1019.65363	210	1022.71380	210															11.2	13.8	13.0			
4/28/2023 3:45:00 PM	0.554	210	9.451	210	11.216	210	8.826	210	24.960	210	29.344	210	100.3	9.40	210	99.0	9.51	210	1.51	210	2.77	210	0.47	210	0.45	210	7.92	210	7.88	210	1018.93874	210	1022.76146	210															11.2	13.8	13.0			
4/28/2023 4:00:00 PM	0.612	210	9.454	210	11.354	210	8.902	210	24.691	210	29.234	210	99.9	9.35	210	99.9	9.59	210	0.64	210	2.97	210	0.44	210	0.40	210	7.91	210	7.88	210	1018.70766	210	1022.66445	210															11.2	13.8	13.1			
4/28/2023 4:15:00 PM	0.588	210	9.440	210	11.115	210	8.813	210	25.000	210	29.291	210	99.8	9.38	210	99.2	9.54	210	0.66	210	2.73	210	0.39	210	0.43	210	7.90	210	7.88	210	1018.98601	210	1022.72162	210															11.2	13.8	13.0			
4/28/2023 4:30:00 PM	0.621	210	9.470	210	11.186	210	8.756	210	24.171	210	29.387	210	99.9	9.42	210	98.5	9.47	210	0.65	210	3.12	210	0.45	210	0.44	210	7.90	210	7.88	210	1018.33140	210	1022.80553	210															11.2	13.8	13.0			
4/28/2023 4:45:00 PM	0.605	210	9.464	210	11.037	210	8.827	210	24.732	210	29.260	210	99.7	9.38	210	98.5	9.47	210	0.60	210	3.14	210	0.38	210	0.43	210	7.89	210	7.88	210	1018.79064	210	1022.69554	210															11.2	13.8	13.1			
4/28/2023 5:00:00 PM	0.596	210	9.483	210	10.476	210	8.814	210	25.568	210	29.326	210	99.2	9.40	210	99.0	9.51	210	0.87	210	3.07	210	0.44	210	0.47	210	7.89	210	7.88	210	1019.52809	210	1022.74941	210															11.2	13.8	13.0			
4/28/2023 5:15:00 PM	0.672	210	9.526	210	9.899	210	8.797	210	26.853	210	29.342	210	98.5	9.38	210	99.1	9.53	210	1.37	210	3.00	210	0.41	210	0.51	210	7.89	210	7.89	210	1020.61794	210	1022.76518	210															11.2	13.8	13.1			
4/28/2023 5:30:00 PM	0.691	210	9.551	210	10.114	210	8.839	210	26.735	210	29.260	210	99.4	9.43	210	99.4	9.55	210	2.40	210	3.08	210	0.50	210	0.49	210	7.91	210	7.89	210	1020.49265	210	1022.69479	210															11.2	13.8	13.0			
4/28/2023 5:45:00 PM	0.747	210	9.606	210	10.201	210	8.843	210	26.587	210	29.250	210	99.5	9.44	210	99.3	9.54	210	1.39	210	3.26	210	0.44	210	0.47	210	7.92	210	7.89	210	1020.36390	210	1022.68689	210															11.2	13.8	13.0			
4/28/2023 6:00:00 PM	0.792	210	9.660	210	10.353	210	8.818	210	26.200	210	29.278	210	99.0	9.38	210	98.9	9.50	210	1.29	210	3.55	210	0.43	210	0.49	210	7.92	210	7.89	210	1020.03982	210	1022.71198	210															11.2	13.8	13.0			
4/28/2023 6:15:00 PM	0.864	210	9.729	210	10.265	210	8.736	210	26.412	210	29.423	210	99.6	9.44	210	97.8	9.41	210	1.53	210	3.03	210	0.43	210	0.50	210	7.92	210	7.88	210	1020.21825	210	1022.83890	210															11.2	13.8	13.0			
4/28/2023 6:30:00 PM	0.891	210	9.811	210	10.272	210	8.787	210	26.374	210	29.341	210	100.0	9.48	210	98.2	9.44	210	1.36	210	3.15	210	0.45	210	0.47	210	7.93	210	7.88	210	1020.18812	210	1022.76643	210															11.2	13.8	13.1			
