**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* 
* 
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.37611, Long -122.45722 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	
3/12/2023 5:00:00 AM	7.917	210	7.990	210	29.590	210	87.3	8.53	210	6.22	210	2.14	210	7.90	210	1023.06526	210	35.4	210	1.00	210	29.86	210	0.000	210	92.7	210	176	210	0.7	210	10.5	12.7		
3/12/2023 5:15:00 AM	8.031	210	7.990	210	29.595	210	86.5	8.45	210	6.93	210	1.51	210	7.90	210	1023.07035	210	35.0	210	1.00	210	29.86	210	0.000	210	92.9	210	155	210	0.7	210	10.5	12.7		
3/12/2023 5:30:00 AM	8.151	210	7.991	210	29.595	210	86.0	8.40	210	5.73	210	2.15	210	7.89	210	1023.07001	210	34.7	210	1.00	210	29.86	210	0.000	210	92.7	210	178	210	0.7	210	10.5	12.7		
3/12/2023 5:45:00 AM	8.269	210	7.993	210	29.598	210	85.4	8.35	210	5.93	210	2.17	210	7.89	210	1023.07378	210	35.4	210	1.00	210	29.85	210	0.000	210	93.2	210	36	210	0.7	210	10.5	12.7		
3/12/2023 6:00:00 AM	8.360	210	7.995	210	29.603	210	85.9	8.39	210	5.98	210	1.23	210	7.89	210	1023.07687	210	34.7	210	1.00	210	29.85	210	0.000	210	93.0	210	178	210	1.2	210	10.5	12.7		
3/12/2023 6:15:00 AM	8.443	210	7.996	210	29.603	210	85.2	8.32	210	6.06	210	1.35	210	7.88	210	1023.07828	210	35.0	210	1.30	210	29.84	210	0.000	210	93.0	210	169	210	1.4	210	10.5	12.7		
3/12/2023 6:30:00 AM	8.514	210	7.994	210	29.600	210	84.6	8.26	210	5.12	210	1.95	210	7.88	210	1023.07614	210	34.8	210	8.34	210	29.84	210	0.000	210	92.9	210	152	210	0.3	210	10.5	12.7		
3/12/2023 6:45:00 AM	8.578	210	7.995	210	29.601	210	84.1	8.22	210	5.75	210	2.11	210	7.88	210	1023.07636	210	34.5	210	12.01	210	29.84	210	0.000	210	92.9	210	192	210	2.1	210	10.5	12.7		
3/12/2023 7:00:00 AM	8.620	210	7.994	210	29.603	210	84.3	8.24	210	5.60	210	1.43	210	7.88	210	1023.07933	210	35.2	210	19.90	210	29.83	210	0.000	210	93.0	210	172	210	1.2	210	10.5	12.7		
3/12/2023 7:15:00 AM	8.622	210	7.995	210	29.603	210	84.7	8.28	210	4.95	210	1.17	210	7.88	210	1023.07911	210	35.4	210	25.91	210	29.83	210	0.000	210	92.9	210	208	210	0.5	210	10.6	12.8		
3/12/2023 7:30:00 AM	8.616	210	7.993	210	29.599	210	85.2	8.33	210	6.40	210	1.21	210	7.89	210	1023.07648	210	35.7	210	36.50	210	29.82	210	0.000	210	92.9	210	137	210	0.2	210	10.6	12.9		
3/12/2023 7:45:00 AM	8.582	210	7.993	210	29.597	210	85.5	8.36	210	5.05	210	1.40	210	7.89	210	1023.07377	210	36.5	210	40.25	210	29.82	210	0.000	210	93.0	210	59	210	0.4	210	10.7	12.9		
3/12/2023 8:00:00 AM	8.539	210	7.995	210	29.596	210	84.7	8.28	210	5.57	210	1.43	210	7.88	210	1023.07270	210	36.8	210	65.60	210	29.82	210	0.000	210	92.7	210	337	210	0.8	210	11.0	13.2		
3/12/2023 8:15:00 AM	8.474	210	7.995	210	29.599	210	84.1	8.22	210	4.88	210	1.60	210	7.88	210	1023.07517	210	37.4	210	51.66	210	29.81	210	0.000	210	92.4	210	51	210	0.4	210	11.0	13.3		
3/12/2023 8:30:00 AM	8.399	210	7.996	210	29.601	210	83.9	8.20	210	4.34	210	1.77	210	7.88	210	1023.07650	210	37.7	210	36.98	210	29.81	210	0.000	210	92.2	210	334	210	0.5	210	11.0	13.4		
3/12/2023 8:45:00 AM	8.314	210	7.996	210	29.601	210	83.9	8.20	210	5.02	210	1.66	210	7.88	210	1023.07546	210	37.9	210	61.75	210	29.81	210	0.000	210	91.9	210	173	210	0.8	210	11.1	13.5		
3/12/2023 9:00:00 AM	8.200	210	7.993	210	29.599	210	84.8	8.28	210	5.45	210	1.29	210	7.89	210	1023.07400	210	39.0	210	95.04	210	29.81	210	0.000	210	92.1	210	26	210	2.1	210	11.4	13.7		
3/12/2023 9:15:00 AM	8.049	210	7.994	210	29.596	210	85.0	8.30	210	4.75	210	1.59	210	7.89	210	1023.07088	210	39.5	210	69.87	210	29.81	210	0.000	210	91.5	210	97	210	1.5	210	11.4	13.7		
3/12/2023 9:30:00 AM	7.930	210	7.999	210	29.577	210	87.5	8.55	210	6.41	210	1.32	210	7.92	210	1023.05419	210	40.1	210	94.22	210	29.81	210	0.001	210	91.1	210	222	210	2.5	210	11.6	13.8		
3/12/2023 9:45:00 AM	7.771	210	7.995	210	29.584	210	87.4	8.54	210	4.79	210	1.18	210	7.91	210	1023.06021	210	40.8	210	115.06	210	29.81	210	0.000	210	90.0	210	233	210	2.6	210	11.6	14.0		
3/12/2023 10:00:00 AM	7.610	210	7.998	210	29.604	210	84.3	8.23	210	6.13	210	2.34	210	7.87	210	1023.07422	210	41.1	210	202.19	210	29.80	210	0.000	210	85.3	210	306	210	1.5	210	12.0	14.4		
3/12/2023 10:15:00 AM	7.416	210	7.998	210	29.595	210	83.5	8.16	210	6.56	210	2.44	210	7.88	210	1023.06626	210	41.9	210	197.48	210	29.80	210	0.000	210	83.7	210	215	210	2.7	210	12.1	14.6		
3/12/2023 10:30:00 AM	7.221	210	7.999	210	29.592	210	83.9	8.19	210	6.80	210	2.03	210	7.88	210	1023.06296	210	43.1	210	173.28	210	29.80	210	0.000	210	80.6	210	303	210	5.1	210	12.0	14.5		
3/12/2023 10:45:00 AM	7.006	210	8.001	210	29.582	210	85.3	8.33	210	6.68	210	1.91	210	7.90	210	1023.05315	210	42.8	210	233.01	210	29.79	210	0.000	210	76.7	210	74	210	6.4	210	12.2	14.6		
3/12/2023 11:00:00 AM	6.799	210	8.010	210	29.550	210	89.5	8.74	210	9.09	210	1.62	210	7.96	210	1023.02598	210	43.3	210	162.89	210	29.79	210	0.000	210	74.1	210	357	210	0.9	210	12.0	14.5		
3/12/2023 11:15:00 AM	6.612	210	8.019	210	29.539	210	92.7	9.06	210	9.45	210	2.48	210	7.98	210	1023.01668	210	43.7	210	125.98	210	29.78	210	0.000	210	74.2	210	68	210	0.4	210	11.9	14.3		
3/12/2023 11:30:00 AM	6.399	210	8.016	210	29.566	210	87.8	8.57	210	7.32	210	2.21	210	7.91	210	1023.03689	210	43.8	210	109.53	210	29.78	210	0.000	210	74.4	210	281	210	0.8	210	11.9	14.3		
3/12/2023 11:45:00 AM	6.204	210	8.004	210	29.584	210	85.7	8.38	210	6.39	210	2.01	210	7.90	210	1023.05179	210	43.8	210	130.83	210	29.77	210	0.001	210	74.2	210	81	210	1.1	210	11.9	14.6		
3/12/2023 12:00:00 PM	6.052	210	8.002	210	29.589	210	84.5	8.25	210	7.47	210	2.58	210	7.88	210	1023.05505	210	44.2	210	101.71	210	29.78	210	0.000	210	76.6	210	72	210	1.2	210	11.8	14.5		
3/12/2023 12:15:00 PM	5.895	210	8.003	210	29.589	210	83.8	8.18	210	6.53	210	2.14	210	7.88	210	1023.05366	210	43.7	210	129.09	210	29.77	210	0.000	210	81.4	210	32	210	0.3	210	11.8	14.5		
3/12/2023 12:30:00 PM	5.725	210	8.003	210	29.583	210	84.8	8.28	210	5.34	210	1.84	210	7.90	210	1023.04836	210	43.7	210	154.19	210	29.77	210	0.001	210	82.0	210	163	210	1.4	210	12.3	14.5		
3/12/2023 12:45:00 PM	5.592	210	8.001	210	29.589	210	84.7	8.27	210	5.59	210	1.98	210	7.89	210	1023.05320	210	43.8	210	118.12	210	29.76	210	0.000	210	79.7	210	276	210	1.9	210	11.7	14.5		
3/12/2023 1:00:00 PM	5.491	210	8.006	210	29.578	210	85.4	8.35	210	9.27	210	2.00	210	7.90	210	1023.04252	210	43.8	210	125.98	210	29.75	210	0.000	210	78.9	210	71	210	0.7	210	11.7	14.5		
3/12/2023 1:15:00 PM	5.422	210	8.015	210	29.546	210	89.3	8.72	210	6.65	210	1.75	210	7.96	210	1023.01666	210	44.4	210	146.87	210	29.75	210	0.001	210	80.6	210	309	210	11.4	210	12.3	14.5		
3/12/2023 1:30:00 PM	5.353	210	8.020	210	29.526	210	93.8	9.17	210	10.97	210	1.59	210	8.00	210	1022.99956	210	44.9	210	142.50	210	29.74	210	0.000	210	81.4	210	135	210	6.2	210	12.3	14.5		
3/12/2023 1:45:00 PM	5.295	210	8.003	210	29.472	210	100.3	9.81	210	11.52	210	1.50	210	8.08	210	1022.95959	210	45.1	210	165.81	210	29.74	210	0.004	210	77.3	210	253	210	1.4	210	11.8	14.1		
3/12/2023 2:00:00 PM	5.288	210	7.989	210	29.459	210	105.2	10.29	210	15.69	210	1.51	210	8.12	210	1022.95149	210	44.9	210	142.85	210	29.73	210	0.007	210	76.0	210	248	210	1.2	210	11.9	14.1		
3/12/2023 2:15:00 PM	5.299	210	7.934	210	29.407	210	112.5	11.02	210	16.28	210	1.18	210	8.21	210	1022.91858	210	44.7	210	89.82	210	29.72	210	0.003	210	77.3	210	235	210	7.8	210	11.3	14.1		
3/12/2023 2:30:00 PM	5.303	210	7.910	210	29.385	210	118.0	11.57	210	18.79	210	1.41	210	8.24	210	1022.90465	210	44.6	210	87.47	210	29.72	210	0.000	210	80.5	210	224	210	3.2	210	11.2	14.1		
3/12/2023 2:45:00 PM	5.361	210	7.911	210	29.380	210	119.7	11.73	210	15.45	210	1.34	210	8.25	210	1022.89989	210	44.6	210	75.64	210	29.72	210	0.002	210	80.6	210	101	210	13.6	210	11.2	14.1		
3/12/2023 3:00:00 PM	5.458	210	7.908	210	29.373	210	120.3	11.80	210	18.53	210	1.26	210	8.25	210	1022.89525	210	44.4	210	76.52	210	29.71	210	0.011	210	85.0	210	106	210	13.1	210	11.2	14.1		
3/12/2023 3:15:00 PM	5.537	210	7.939	210	29.393	210	120.4	11.79	210	13.30	210	1.25	210	8.24	210	1022.90793	210	44.4	210	81.25	210	29.71	210	0.000	210	87.9	210	138	210	1.0	210	11.2	14.1		
3/12/2023 3:30:00 PM	5.625	210	7.932	210	29.406	210	119.4	11.69	210	16.85	210	1.11	210	8.23	210	1022.91861	210	44.7	210	62.89	210	29.70	210	0.000	210	87.9	210	194	210	3.5	210	11.2	14.1		
3/12/2023 3:45:00 PM	5.730	210	7.978	210	29.434	210	116.2	11.37	210	16.58	210	1.05	210	8.19	210	1022.93559	210	44.7	210	35.46	210	29.70	210	0.000	210	86.9	210	263	210	8.1	210	11.1	14.0		
3/12/2023 4:00:00 PM	5.864	210	7.987	210	29.476	210	106.3	10.40	210	10.98	210	4.55	210	8.08	210	1022.96748	210	44.7	210	72.15	210	29.69	210	0.000	210	87.0	210	218	210	2.0	210	11.1	14.2		
3/12/2023 4:15:00 PM	5.994	210	8.021	210	29.504	210	100.7	9.84	210	13.15	210	1.30	210	8.05	210	1022.98586	210	44.7	210	56.71	210	29.69	210	0.000	210	86.9	210	203	210	2.0	210	11.1	14.1		
3/12/2023 4:30:00 PM	6.128	210	8.019	210	29.544	210	92.7	9.06	210	8.67	210	1.76	210	7.95	210	1023.01740	210	44.9	210	67.56	210	29.68	210	0.000	210	86.9	210	182	210	1.3	210	11.1	14.1		
3/12/2023 4:45:00 PM	6.279	210	8.017	210	29.563	210	88.0	8.59	210	10.15	210	2.79	210	7.92	210	1023.03341	210	44.7	210	28.32	210	29.68	210	0.000	210	86.3	210	160	210	2.3	210	11.1	13.9		
3/12/2023 5:00:00 PM	6.466	210	8.014	210	29.576	210	84.8	8.29	210	8.08	210	2.62	210	7.89	210	1023.04492	210	44.6	210	19.80	210	29.68	210	0.004	210	86.3	210	154	210	1.9	210	11.0	13.2		
3/12/2023 5:15:00 PM	6.650	210	8.010	210	29.583	210	83.4	8.14	210	8.12	210	2.48	210	7.88	210	1023.05169	210	44.6	210	15.95	210	29.68	210	0.009	210	87.5	210	136	210	8.1	210	10.9	13.2		
3/12/2023 5:30:00 PM	6.829	210	8.007	210	29.587	210	83.0	8.11	210	6.23	210	2.22	210	7.88	210	1023.05586	210	44.6	210	6.79	210	29.68	210	0.007	210	88.5	210	110	210	11.5	210	10.8	13.0		
3/12/2023 5:45:00 PM	7.004	210	7.999	210	29.634	210	82.2	8.03	210	4.34	210	1.72	210	7.85	210	1023.09454	210	44.6	210	1.92	210	29.68	210	0.041	210	89.7	210	153	210	0.5	210	10.8	13.0		
3/12/2023 6:00:00 PM	7.142	210	7.999	210	29.637	210	82.0	8.01	210	3.94	210	1.78	210	7.84	210	1023.09821	210	44.6	210	1.27	210	29.68	210	0.033	210	90.2	210	318	210	1.1	210	10.8	13.0		
3/12/2023 6:15:00 PM	7.308	210	7.998	210	29.643	210	81.7	7.98	210	3.83	210	1.91	210	7.84	210	1023.10378	210	44.4	210	1.04	210	29.67	210	0.000	210	90.6	210	256	210	7.4	210	10.8	13.0		
3/12/2023 6:30:00 PM	7.451	210	7.996	210	29.645	210	82.0	8.01	210	3.22	210	1.11	210	7.85	210	1023.10554	210	44.4	210	1.03	210	29.67	210	0.002	210	90.8	210	202	210	8.1	210	10.8	12.9		
3/12/2023 6:45:00 PM	7.586	210	7.997	210	29.643	210	82.0	8.01	210	3.01	210	1.15	210	7.84	210	1023.10535	210	44.2	210	1.03	210	29.66	210	0.008	210	90.9	210	90	210	3.0	210	10.8	13.0		
3/12/2023 7:00:00 PM	7.722	210	7.998	210	29.642	210	81.7	7.98	210	4.22	210	1.67	210	7.84	210	1023.10480	210	44.0	210	1.02	210	29.66	210	0.001	210	90.7	210	229	210	2.0	210	10.7	12.9		
3/12/2023 7:15:00 PM	7.818	210	7.998	210	29.641	210	81.1	7.92	210	4.38	210	1.74	210	7.84	210	1023.10434	210	44.2	210	1.02	210	29.66	210	0.000	210	90.6	210	152	210	6.2	210	10.7	12.9		
3/12/2023 7:30:00 PM	7.928	210	7.999	210	29.638	210	80.7	7.88	210	4.05	210	1.78	210	7.84	210	1023.10201	210	44.2	210	1.02	210	29.66	210	0.000	210	90.7	210	127	210	6.9	210	10.8	12.9		
3/12/2023 7:45:00 PM	7.993	210	8.000	210	29.631	210	80.7	7.88	210	4.18	210	1.65	210	7.84	210	1023.09722	210	44.0	210	1.02	210	29.66	210	0.004	210	90.9	210	206	210	6.7	210	10.7	13.0		
3/12/2023 8:00:00 PM	8.059	210	8.001	210	29.617	210	81.2	7.93	210	5.76	210	1.54	210	7.85	210	1023.08628	210	44.0	210	1.02	210	29.66	210	0.001	210	91.2	210	93	210	5.2	210	10.8	13.0		
3/12/2023 8:15:00 PM	8.116	210	8.001	210	29.622	210	81.1	7.92	210	4.58	210	1.66	210	7.84	210	1023.09014	210	44.2	210	1.02	210	29.66	210	0.004	210	91.5	210	174	210	5.6	210	10.7	12.9		
3/12/2023 8:30:00 PM	8.167	210	7.999	210	29.626	210	81.7	7.98	210	3.77	210	1.26	210	7.85	210	1023.09490	210	44.4	210	1.02	210	29.66	210	0.000	210	91.7	210	74	210	0.6	210	10.7	12.9		
3/12/2023 8:45:00 PM	8.176	210	7.999	210	29.636	210	81.5	7.96	210	3.81	210	1.42	210	7.84	210	1023.10193	210	44.6	210	1.02	210	29.66	210	0.008	210	91.7	210	232	210	1.0	210	10.7	12.9		
3/12/2023 9:00:00 PM	8.168	210	8.000	210	29.634	210	81.0	7.91	210	3.88	210	1.69	210	7.84	210	1023.10034	210	44.6	210	1.02	210	29.66	210	0.009	210	91.8	210	204	210	0.5	210	10.7	12.9		
3/12/2023 9:15:00 PM	8.153	210	8.000	210	29.635	210	80.9	7.90	210	3.10	210	1.61	210	7.84	210	1023.09998	210	44.9	210	1.02	210	29.66	210	0.021	210	91.9	210	143	210	0.3	210	10.7	12.9		
3/12/2023 9:30:00 PM	8.142	210	8.001	210	29.632	210	80.6	7.87	210	3.48	210	1.57	210	7.84	210	1023.09790	210	45.6	210	1.02	210	29.66	210	0.009	210	92.2	210	262	210	0.4	210	10.7	12.9		
3/12/2023 9:45:00 PM	8.121	210	8.004	210	29.621	210	80.0	7.82	210	4.19	210	1.51	210	7.83	210	1023.08857	210	45.3	210	1.02	210	29.65	210	0.009	210	92.1	210	57	210	0.5	210	10.7	12.9		
3/12/2023 10:00:00 PM	8.103	210	8.002	210	29.600	210	80.6	7.87	210	5.62	210	1.85	210	7.85	210	1023.07289	210	45.8	210	1.02	210	29.65	210	0.000	210	92.3	210	110	210	9.1	210	10.7	12.9		
3/12/2023 10:15:00 PM	8.039	210	7.995	210	29.573	210	88.4	8.64	210	5.86	210	1.15	210	7.94	210	1023.05248	210	46.2	210	1.02	210	29.65	210	0.002	210	92.2	210	108	210	1.9	210	10.7	12.9		
3/12/2023 10:30:00 PM	7.981	210	7.993	210	29.576	210	90.0	8.80	210	7.70	210	1.09	210	7.94	210	1023.05526	210	45.6	210	1.02	210	29.64	210	0.000	210	91.8	210	224	210	2.1	210	10.7	12.9		
3/12/2023 10:45:00 PM	7.931	210	7.997	210	29.594	210	86.5	8.45	210	5.84	210	1.48	210	7.89	210	1023.06749	210	45.8	210	1.02	210	29.64	210	0.000	210	92.0	210	214	210	2.7	210	10.7	12.9		
3/12/2023 11:00:00 PM	7.849	210	8.000	210	29.604	210	83.6	8.16	210	5.34	210	2.83	210	7.86	210	1023.07505	210	45.6	210	1.03	210	29.63	210	0.000	210	91.9	210	159	210	6.5	210	10.7	12.9		
