**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* There are two sondes at the Seattle Aquarium site: at approximately 1 m and 10 m depths. The sondes are distinguished in the column header by the number at the end of the parameter name (1 = 1 m, 2 = 10 m).
* Meteorological data are no longer available at this site beginning March 14, 2019.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.60786, Long -122.34360 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	1_Depth_m	Qual_1_Depth	2_Depth_m	Qual_2_Depth	1_Water_Temperature_degC	Qual_1_Water_Temperature	2_Water_Temperature_degC	Qual_2_Water_Temperature	1_Salinity_PSU	Qual_1_Salinity	2_Salinity_PSU	Qual_2_Salinity	1_Dissolved_Oxygen_%Sat	1_Dissolved_Oxygen_mg/L	Qual_1_DO	2_Dissolved_Oxygen_%Sat	2_Dissolved_Oxygen_mg/L	Qual_2_DO	1_Chlorophyll_Fluorescence_ug/L	Qual_1_Chlorophyll_Fluorescence	2_Chlorophyll_Fluorescence_ug/L	Qual_2_Chlorophyll_Fluorescence	1_Turbidity_NTU	Qual_1_Turbidity	2_Turbidity_NTU	Qual_2_Turbidity	1_Sonde_pH	Qual_1_Sonde_pH	2_Sonde_pH	Qual_2_Sonde_pH	1_Density_kg/m^3	Qual_1_Water_Density	2_Density_kg/m^3	Qual_2_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	1_Sonde_Batt_V	2_Sonde_Batt_V	Logger_Batt_V	1_Sonde_ID	2_Sonde_ID	
4/17/2023 5:45:00 AM	0.281	210	9.146	210	7.522	210	8.535	210	23.846	210	29.613	210	93.4	9.58	210	93.4	9.01	210	0.59	210	1.20	210	0.35	210	0.29	210	7.92	210	7.83	210	1018.58803	210	1023.01324	210															11.6	13.8	13.0			
4/17/2023 6:00:00 AM	0.168	330	9.035	210	7.463	210	8.521	210	24.128	210	29.627	210	93.3	9.56	210	92.9	8.96	210	0.53	210	1.49	210	0.41	210	0.29	210	7.91	210	7.82	210	1018.81540	330	1023.02485	210															11.5	13.8	13.0			
4/17/2023 6:15:00 AM	0.175	330	9.029	210	7.637	210	8.538	210	24.461	210	29.608	210	93.4	9.51	210	92.8	8.96	210	0.57	210	1.20	210	0.46	210	0.35	210	7.90	210	7.82	210	1019.05555	330	1023.00729	210															11.5	13.8	13.0			
4/17/2023 6:30:00 AM	0.066	330	8.921	210	7.575	210	8.554	210	24.376	210	29.587	210	93.3	9.52	210	92.9	8.97	210	0.54	210	1.36	210	0.46	210	0.35	210	7.90	210	7.82	210	1018.99634	330	1022.98913	210															11.5	13.8	13.1			
4/17/2023 6:45:00 AM	-0.106	440	8.791	210	7.509	210	8.554	210	24.353	210	29.582	210	93.2	9.53	210	92.9	8.96	210	0.54	210	1.06	210	0.45	210	0.31	210	7.90	210	7.82	210		330	1022.98374	210															11.5	13.8	13.0			
4/17/2023 7:00:00 AM	-0.234	440	8.693	210	7.506	210	8.564	210	24.085	210	29.564	210	93.6	9.57	210	93.3	9.00	210	0.52	210	1.26	210	0.43	210	0.27	210	7.90	210	7.82	210		330	1022.96831	210															12.2	13.8	13.0			
4/17/2023 7:15:00 AM	-0.265	440	8.587	210	7.484	210	8.566	210	24.109	210	29.551	210	93.6	9.57	210	93.5	9.02	210	0.58	210	1.22	210	0.43	210	0.25	210	7.91	210	7.82	210		330	1022.95719	210															12.2	13.8	13.0			
4/17/2023 7:30:00 AM	-0.320	440	8.508	210	7.356	210	8.563	210	12.105	210	29.562	210	94.4	10.45	210	93.3	9.01	210	0.51	210	1.15	210	0.45	210	0.27	210	7.89	210	7.83	210		330	1022.96579	210															12.2	13.8	13.1			
4/17/2023 7:45:00 AM	-0.324	440	8.429	210	7.063	210	8.570	210	11.832	210	29.553	210	96.2	10.65	210	93.5	9.02	210	0.53	210	1.10	210	0.41	210	0.26	210	7.85	210	7.83	210		330	1022.95771	210															12.0	13.8	13.1			
4/17/2023 8:00:00 AM	-0.334	440	8.378	210	5.985	210	8.571	210	11.567	210	29.549	210	97.1	10.74	210	93.5	9.02	210	0.62	210	1.18	210	0.62	210	0.28	210	7.82	210	7.83	210		330	1022.95403	210															12.2	13.8	13.0			
4/17/2023 8:15:00 AM	-0.336	440	8.392	210	5.651	210	8.584	210	0.558	330	29.459	210	97.5	11.58	210	93.7	9.04	210	0.71	210	1.19	210	0.40	210	0.26	210	7.80	210	7.83	210		330	1022.88121	210															12.2	13.8	13.1			
4/17/2023 8:30:00 AM	-0.335	440	8.458	210	6.885	210	8.580	210	1.461	330	29.510	210	97.1	11.40	210	93.8	9.05	210	0.65	210	1.25	210	0.41	210	0.27	210	7.72	210	7.82	210		330	1022.92286	210															12.3	13.8	13.0			
4/17/2023 8:45:00 AM	-0.268	440	8.595	210	8.049	210	8.555	210	25.935	210	29.569	210	94.1	9.39	210	93.2	8.99	210	0.68	210	1.04	210	0.39	210	0.38	210	7.73	210	7.82	210		330	1022.97287	210															12.2	13.8	13.1			
4/17/2023 9:00:00 AM	-0.136	440	8.718	210	8.261	210	8.565	210	26.458	210	29.558	210	94.2	9.33	210	93.2	8.99	210	0.63	210	1.21	210	0.38	210	0.32	210	7.82	210	7.82	210		330	1022.96406	210															11.5	13.8	13.0			
4/17/2023 9:15:00 AM	0.109	330	8.907	210	8.326	210	8.547	210	26.771	210	29.594	210	94.1	9.29	210	93.0	8.98	210	0.63	210	1.04	210	0.37	210	0.33	210	7.86	210	7.82	210	1020.77585	330	1022.99515	210															11.5	13.8	13.0			
4/17/2023 9:30:00 AM	0.200	210	9.071	210	8.325	210	8.541	210	27.159	210	29.607	210	94.1	9.27	210	92.9	8.96	210	0.66	210	1.31	210	0.64	210	0.41	210	7.87	210	7.82	210	1021.07987	210	1023.00789	210															11.5	13.8	13.1			
4/17/2023 9:45:00 AM	0.365	210	9.228	210	8.494	210	8.548	210	27.212	210	29.592	210	94.3	9.25	210	92.8	8.96	210	0.50	210	1.29	210	0.37	210	0.48	210	7.88	210	7.82	210	1021.09918	210	1022.99509	210															11.5	13.8	13.0			
4/17/2023 10:00:00 AM	0.470	210	9.351	210	8.487	210	8.570	210	26.824	210	29.565	210	94.3	9.27	210	93.5	9.02	210	0.48	210	1.24	210	0.37	210	0.28	210	7.90	210	7.83	210	1020.79803	210	1022.97157	210															11.5	13.8	13.0			
4/17/2023 10:15:00 AM	0.584	210	9.446	210	8.582	210	8.567	210	26.673	210	29.574	210	94.4	9.27	210	93.7	9.04	210	0.50	210	1.17	210	0.38	210	0.27	210	7.90	210	7.83	210	1020.66685	210	1022.97881	210															11.5	13.8	13.1			
4/17/2023 10:30:00 AM	0.662	210	9.538	210	8.582	210	8.576	210	26.667	210	29.513	210	94.5	9.28	210	93.3	9.01	210	0.61	210	1.13	210	0.38	210	0.35	210	7.90	210	7.83	210	1020.66334	210	1022.93066	210															11.5	13.8	13.0			
4/17/2023 10:45:00 AM	0.771	210	9.637	210	8.768	210	8.571	210	25.646	210	29.519	210	94.7	9.33	210	93.0	8.97	210	0.62	210	1.11	210	0.59	210	0.36	210	7.92	210	7.82	210	1019.83969	210	1022.93601	210															11.6	13.8	13.0			
4/17/2023 11:00:00 AM	0.853	210	9.741	210	8.770	210	8.565	210	25.493	210	29.543	210	94.0	9.27	210	93.3	9.00	210	0.63	210	1.16	210	0.45	210	0.34	210	7.90	210	7.82	210	1019.72004	210	1022.95743	210															11.6	13.8	13.1			
4/17/2023 11:15:00 AM	0.916	210	9.811	210	8.723	210	8.592	210	25.838	210	29.425	210	94.9	9.35	210	93.9	9.06	210	0.65	210	1.21	210	0.44	210	0.23	210	7.91	210	7.83	210	1019.99662	210	1022.86045	210															11.6	13.8	13.0			
4/17/2023 11:30:00 AM	0.981	210	9.874	210	8.729	210	8.588	210	25.925	210	29.467	210	95.0	9.35	210	94.0	9.07	210	0.63	210	1.30	210	0.42	210	0.28	210	7.91	210	7.83	210	1020.06443	210	1022.89457	210															11.6	13.8	13.0			
4/17/2023 11:45:00 AM	0.973	210	9.881	210	8.734	210	8.568	210	25.874	210	29.565	210	95.4	9.39	210	93.6	9.03	210	0.68	210	1.23	210	0.47	210	0.31	210	7.91	210	7.83	210	1020.02337	210	1022.97367	210															11.6	13.8	13.0			
4/17/2023 12:00:00 PM	1.021	210	9.989	210	8.663	210	8.580	210	25.777	210	29.531	210	95.7	9.44	210	93.8	9.05	210	0.65	210	1.27	210	0.43	210	0.28	210	7.91	210	7.83	210	1019.95703	210	1022.94670	210															11.5	13.8	13.0			
4/17/2023 12:15:00 PM	0.981	210	9.875	210	8.666	210	8.594	210	25.973	210	29.504	210	95.6	9.42	210	94.2	9.09	210	0.71	210	1.23	210	0.40	210	0.25	210	7.91	210	7.83	210	1020.10995	210	1022.92258	210															11.6	13.8	13.1			
4/17/2023 12:30:00 PM	0.990	210	9.884	210	8.711	210	8.595	210	26.172	210	29.506	210	95.1	9.35	210	94.4	9.10	210	0.70	210	1.34	210	0.46	210	0.25	210	7.91	210	7.83	210	1020.25956	210	1022.92367	210															11.5	13.8	13.1			
4/17/2023 12:45:00 PM	0.959	210	9.854	210	8.659	210	8.592	210	26.061	210	29.523	210	94.9	9.34	210	94.3	9.10	210	0.70	210	1.41	210	0.44	210	0.25	210	7.91	210	7.83	210	1020.17986	210	1022.93788	210															11.5	13.8	13.1			
4/17/2023 1:00:00 PM	0.957	210	9.884	210	8.691	210	8.581	210	26.152	210	29.538	210	95.2	9.36	210	94.0	9.06	210	0.68	210	1.34	210	0.44	210	0.27	210	7.91	210	7.83	210	1020.24662	210	1022.95070	210															11.6	13.8	13.0			
4/17/2023 1:15:00 PM	0.999	210	9.912	210	8.686	210	8.605	210	26.141	210	29.482	210	95.2	9.36	210	94.3	9.09	210	0.78	210	1.25	210	0.43	210	0.23	210	7.91	210	7.83	210	1020.23900	210	1022.90378	210															11.6	13.8	13.1			
4/17/2023 1:30:00 PM	0.891	210	9.967	210	8.684	210	8.604	210	26.177	210	29.523	210	95.1	9.36	210	94.6	9.12	210	0.73	210	1.44	210	0.45	210	0.26	210	7.91	210	7.83	210	1020.26718	210	1022.93651	210															11.7	13.8	13.0			
4/17/2023 1:45:00 PM	1.105	210	10.101	210	8.668	210	8.587	210	26.168	210	29.531	210	95.2	9.37	210	94.1	9.07	210	0.75	210	1.36	210	0.44	210	0.46	210	7.91	210	7.83	210	1020.26369	210	1022.94549	210															11.8	13.8	13.0			
4/17/2023 2:00:00 PM	0.979	210	9.965	210	8.664	210	8.622	210	26.132	210	29.527	210	95.1	9.36	210	95.1	9.17	210	0.63	210	1.46	210	0.42	210	0.23	210	7.91	210	7.83	210	1020.23477	210	1022.93710	210															11.6	13.8	13.1			
4/17/2023 2:15:00 PM	1.115	210	10.061	210	8.660	210	8.595	210	26.187	210	29.537	210	95.3	9.38	210	94.3	9.09	210	0.74	210	1.29	210	0.43	210	0.30	210	7.91	210	7.83	210	1020.27895	210	1022.94932	210															11.7	13.8	13.0			
4/17/2023 2:30:00 PM	0.959	210	9.805	210	8.668	210	8.588	210	26.159	210	29.581	210	95.3	9.38	210	94.0	9.07	210	0.75	210	1.30	210	0.45	210	0.25	210	7.91	210	7.83	210	1020.25507	210	1022.98334	210															11.7	13.8	13.0			
4/17/2023 2:45:00 PM	0.973	210	9.863	210	8.684	210	8.581	210	26.143	210	29.604	210	95.5	9.39	210	94.2	9.08	210	0.82	210	1.33	210	0.49	210	0.26	210	7.92	210	7.83	210	1020.24053	210	1023.00244	210															11.6	13.8	13.0			
4/17/2023 3:00:00 PM	1.017	210	9.873	210	8.674	210	8.601	210	26.129	210	29.599	210	95.4	9.38	210	94.5	9.10	210	0.77	210	1.40	210	0.46	210	0.24	210	7.92	210	7.83	210	1020.23126	210	1022.99547	210															11.6	13.8	13.0			
4/17/2023 3:15:00 PM	0.886	210	9.810	210	8.669	210	8.591	210	26.209	210	29.524	210	95.5	9.39	210	94.1	9.07	210	0.77	210	1.14	210	0.43	210	0.29	210	7.92	210	7.83	210	1020.29448	210	1022.93814	210															12.3	13.8	13.1			
4/17/2023 3:30:00 PM	0.903	210	9.788	210	8.672	210	8.604	210	26.261	210	29.494	210	95.6	9.40	210	94.1	9.08	210	0.52	210	1.23	210	0.45	210	0.29	210	7.92	210	7.82	210	1020.33412	210	1022.91297	210															11.8	13.8	13.1			
4/17/2023 3:45:00 PM	0.865	210	9.747	210	8.681	210	8.588	210	26.227	210	29.590	210	95.6	9.40	210	94.0	9.06	210	0.47	210	1.23	210	0.42	210	0.24	210	7.92	210	7.82	210	1020.30575	210	1022.99045	210															11.7	13.8	13.1			
4/17/2023 4:00:00 PM	0.796	210	9.671	210	8.679	210	8.600	210	26.289	210	29.578	210	95.4	9.38	210	94.4	9.10	210	0.43	210	1.27	210	0.37	210	0.27	210	7.91	210	7.83	210	1020.35416	210	1022.97869	210															11.6	13.8	13.0			
4/17/2023 4:15:00 PM	0.715	210	9.572	210	8.685	210	8.579	210	26.369	210	29.557	210	95.5	9.38	210	94.5	9.11	210	0.44	210	1.32	210	0.37	210	0.26	210	7.91	210	7.83	210	1020.41626	210	1022.96477	210															11.6	13.8	13.1			
4/17/2023 4:30:00 PM	0.633	210	9.496	210	8.850	210	8.581	210	26.220	210	29.588	210	96.0	9.40	210	94.3	9.10	210	0.44	210	1.35	210	0.39	210	0.27	210	7.91	210	7.83	210	1020.27556	210	1022.98808	210															11.6	13.8	13.1			
4/17/2023 4:45:00 PM	0.557	210	9.399	210	8.853	210	8.585	210	26.222	210	29.563	210	96.0	9.41	210	94.5	9.11	210	0.50	210	1.32	210	0.37	210	0.25	210	7.91	210	7.84	210	1020.27731	210	1022.96747	210															11.6	13.8	13.0			
4/17/2023 5:00:00 PM	0.687	210	9.534	210	8.803	210	8.568	210	26.287	210	29.561	210	96.2	9.42	210	94.4	9.11	210	0.70	210	1.37	210	0.40	210	0.25	210	7.91	210	7.84	210	1020.33589	210	1022.96922	210															11.6	13.8	13.0			
4/17/2023 5:15:00 PM	0.632	210	9.474	210	8.730	210	8.565	210	26.373	210	29.560	210	95.9	9.41	210	94.3	9.10	210	0.76	210	1.56	210	0.40	210	0.25	210	7.91	210	7.84	210	1020.41214	210	1022.96863	210															11.6	13.8	13.0			
4/17/2023 5:30:00 PM	0.565	210	9.448	210	8.709	210	8.546	210	26.630	210	29.610	210	96.1	9.42	210	93.9	9.06	210	0.76	210	1.70	210	0.41	210	0.31	210	7.92	210	7.83	210	1020.61540	210	1023.01046	210															11.6	13.8	13.1			
4/17/2023 5:45:00 PM	0.510	210	9.364	210	8.706	210	8.503	210	26.572	210	29.649	210	95.9	9.41	210	92.8	8.96	210	0.85	210	1.16	210	0.42	210	0.32	210	7.92	210	7.82	210	1020.57049	210	1023.04713	210															11.6	13.8	13.0			
4/17/2023 6:00:00 PM	0.770	210	9.659	210	8.704	210	8.516	210	26.734	210	29.640	210	96.2	9.43	210	92.5	8.93	210	0.84	210	1.29	210	0.44	210	0.31	210	7.92	210	7.82	210	1020.69827	210	1023.03884	210															11.6	13.8	13.0			
4/17/2023 6:15:00 PM	0.860	210	9.705	210	8.705	210	8.519	210	26.678	210	29.636	210	95.8	9.39	210	92.7	8.95	210	0.79	210	1.09	210	0.40	210	0.31	210	7.92	210	7.82	210	1020.65448	210	1023.03566	210															11.6	13.8	13.0			
4/17/2023 6:30:00 PM	0.853	210	9.743	210	8.674	210	8.489	210	26.431	210	29.659	210	96.2	9.45	210	92.4	8.92	210	0.67	210	1.14	210	0.38	210	0.30	210	7.92	210	7.82	210	1020.46586	210	1023.05904	210															11.6	13.8	13.0			
