**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* Site uses SBE HydroCat-EP sondes for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Meteorological data use Vaisala WXT510 stations. 
* 
* There are two sondes at the Seattle Aquarium site: at approximately 1 m and 10 m depths. The sondes are distinguished in the column header by the number at the end of the parameter name (1 = 1 m, 2 = 10 m).
* Meteorological data are no longer available at this site beginning March 14, 2019.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* 
* 
* 
* Site coordinates: Lat 47.60786, Long -122.34360 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 9> Missing data.
***END***
Date	1_Depth_m	Qual_1_Depth	2_Depth_m	Qual_2_Depth	1_Water_Temperature_degC	Qual_1_Water_Temperature	2_Water_Temperature_degC	Qual_2_Water_Temperature	1_Salinity_PSU	Qual_1_Salinity	2_Salinity_PSU	Qual_2_Salinity	1_Dissolved_Oxygen_%Sat	1_Dissolved_Oxygen_mg/L	Qual_1_DO	2_Dissolved_Oxygen_%Sat	2_Dissolved_Oxygen_mg/L	Qual_2_DO	1_Chlorophyll_Fluorescence_ug/L	Qual_1_Chlorophyll_Fluorescence	2_Chlorophyll_Fluorescence_ug/L	Qual_2_Chlorophyll_Fluorescence	1_Turbidity_NTU	Qual_1_Turbidity	2_Turbidity_NTU	Qual_2_Turbidity	1_Sonde_pH	Qual_1_Sonde_pH	2_Sonde_pH	Qual_2_Sonde_pH	1_Density_kg/m^3	Qual_1_Water_Density	2_Density_kg/m^3	Qual_2_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Air_Pressure_inHg	Qual_Air_Pressure	Rain_Fall_in	Qual_Rain_Fall	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	1_Sonde_Batt_V	2_Sonde_Batt_V	Logger_Batt_V	1_Sonde_ID	2_Sonde_ID	
3/28/2023 3:15:00 AM	0.679	210	9.532	210	8.206	210	8.077	210	29.519	210	29.763	210	88.4	8.60	210	85.5	8.33	210	0.66	210	0.67	210	0.28	210	0.36	210	7.84	210	7.75	210	1022.94724	210	1023.19711	210															13.0	13.8	13.1			
3/28/2023 3:30:00 AM	0.657	210	9.530	210	8.192	210	8.077	210	29.492	210	29.765	210	88.9	8.65	210	85.4	8.32	210	0.57	210	0.65	210	0.26	210	0.34	210	7.84	210	7.75	210	1022.92716	210	1023.19849	210															13.0	13.8	13.1			
3/28/2023 3:45:00 AM	0.666	210	9.532	210	8.178	210	8.074	210	29.614	210	29.767	210	88.5	8.61	210	85.3	8.31	210	0.73	210	0.71	210	0.29	210	0.34	210	7.84	210	7.75	210	1023.02555	210	1023.20085	210															13.0	13.8	13.0			
3/28/2023 4:00:00 AM	0.686	210	9.540	210	8.215	210	8.068	210	29.486	210	29.773	210	88.8	8.64	210	85.2	8.30	210	0.56	210	0.56	210	0.24	210	0.38	210	7.84	210	7.75	210	1022.91998	210	1023.20671	210															13.0	13.8	13.0			
3/28/2023 4:15:00 AM	0.664	210	9.553	210	8.191	210	8.050	210	29.578	210	29.790	210	88.4	8.60	210	84.8	8.26	210	0.64	210	0.57	210	0.26	210	0.38	210	7.84	210	7.75	210	1022.99530	210	1023.22195	210															13.0	13.8	13.1			
3/28/2023 4:30:00 AM	0.715	210	9.583	210	8.191	210	8.046	210	29.540	210	29.794	210	88.6	8.62	210	84.4	8.23	210	0.53	210	0.49	210	0.24	210	0.46	210	7.84	210	7.74	210	1022.96598	210	1023.22576	210															13.0	13.8	13.0			
3/28/2023 4:45:00 AM	0.769	210	9.614	210	8.168	210	8.057	210	29.571	210	29.784	210	87.9	8.55	210	84.3	8.22	210	0.63	210	0.62	210	0.25	210	0.42	210	7.84	210	7.74	210	1022.99322	210	1023.21679	210															13.0	13.8	13.0			
3/28/2023 5:00:00 AM	0.764	210	9.653	210	8.151	210	8.051	210	29.647	210	29.790	210	87.3	8.49	210	84.4	8.23	210	0.59	210	0.52	210	0.29	210	0.45	210	7.84	210	7.74	210	1023.05487	210	1023.22181	210															13.0	13.8	13.1			
3/28/2023 5:15:00 AM	0.823	210	9.685	210	8.144	210	8.041	210	29.662	210	29.799	210	86.7	8.44	210	84.1	8.20	210	0.66	210	0.53	210	0.29	210	0.53	210	7.83	210	7.74	210	1023.06815	210	1023.23059	210															13.0	13.8	13.0			
3/28/2023 5:30:00 AM	0.811	210	9.720	210	8.138	210	8.038	210	29.661	210	29.801	210	86.7	8.44	210	84.1	8.20	210	0.59	210	0.45	210	0.29	210	0.44	210	7.83	210	7.74	210	1023.06755	210	1023.23354	210															13.0	13.8	13.1			
3/28/2023 5:45:00 AM	0.863	210	9.759	210	8.138	210	8.030	210	29.673	210	29.808	210	86.5	8.42	210	84.4	8.23	210	0.58	210	0.48	210	0.28	210	0.39	210	7.83	210	7.74	210	1023.07751	210	1023.24031	210															13.0	13.8	13.1			
3/28/2023 6:00:00 AM	0.897	210	9.783	210	8.140	210	8.042	210	29.660	210	29.797	210	86.4	8.41	210	84.4	8.23	210	0.60	210	0.46	210	0.29	210	0.45	210	7.83	210	7.74	210	1023.06796	210	1023.23020	210															13.0	13.8	13.1			
3/28/2023 6:15:00 AM	0.924	210	9.810	210	8.143	210	8.042	210	29.678	210	29.797	210	86.6	8.42	210	84.2	8.21	210	0.63	210	0.55	210	0.27	210	0.42	210	7.83	210	7.74	210	1023.08124	210	1023.22983	210															13.0	13.8	13.0			
3/28/2023 6:30:00 AM	0.942	210	9.835	210	8.136	210	8.051	210	29.684	210	29.790	210	86.3	8.40	210	84.3	8.22	210	0.58	210	0.52	210	0.29	210	0.39	210	7.84	210	7.74	210	1023.08735	210	1023.22305	210															13.0	13.8	13.0			
3/28/2023 6:45:00 AM	0.960	210	9.833	210	8.132	210	8.052	210	29.694	210	29.790	210	86.3	8.40	210	84.5	8.24	210	0.62	210	0.57	210	0.29	210	0.38	210	7.83	210	7.74	210	1023.09600	210	1023.22308	210															13.0	13.8	13.0			
3/28/2023 7:00:00 AM	0.999	210	9.854	210	8.113	210	8.112	210	29.666	210	29.721	210	87.4	8.51	210	85.3	8.31	210	0.54	210	0.69	210	0.29	210	0.31	210	7.84	210	7.74	210	1023.07596	210	1023.16047	210															13.0	13.8	13.0			
3/28/2023 7:15:00 AM	0.945	210	9.846	210	8.044	210	8.088	210	29.641	210	29.757	210	87.6	8.55	210	85.4	8.32	210	0.63	210	0.72	210	0.29	210	0.32	210	7.84	210	7.74	210	1023.06661	210	1023.19200	210															13.0	13.8	13.1			
3/28/2023 7:30:00 AM	0.946	210	9.855	210	8.002	210	8.078	210	29.595	210	29.769	210	87.7	8.56	210	85.3	8.31	210	0.54	210	0.59	210	0.25	210	0.35	210	7.84	210	7.75	210	1023.03625	210	1023.20294	210															13.0	13.8	13.0			
3/28/2023 7:45:00 AM	0.972	210	9.868	210	7.959	210	8.064	210	29.567	210	29.779	210	87.4	8.55	210	84.7	8.25	210	0.55	210	0.59	210	0.24	210	0.44	210	7.84	210	7.74	210	1023.01994	210	1023.21279	210															13.0	13.8	13.1			
3/28/2023 8:00:00 AM	0.964	210	9.872	210	7.981	210	8.042	210	29.565	210	29.798	210	87.2	8.53	210	84.0	8.19	210	0.53	210	0.45	210	0.24	210	0.44	210	7.84	210	7.74	210	1023.01521	210	1023.23059	210															13.0	13.8	13.1			
3/28/2023 8:15:00 AM	0.985	210	9.881	210	8.070	210	8.052	210	29.617	210	29.790	210	87.0	8.49	210	84.1	8.20	210	0.57	210	0.55	210	0.25	210	0.43	210	7.84	210	7.74	210	1023.04378	210	1023.22280	210															13.0	13.8	13.1			
3/28/2023 8:30:00 AM	0.958	210	9.856	210	8.068	210	8.127	210	29.601	210	29.677	210	86.6	8.44	210	85.4	8.31	210	0.47	210	0.70	210	0.25	210	0.28	210	7.84	210	7.75	210	1023.03129	210	1023.12403	210															13.0	13.8	13.1			
3/28/2023 8:45:00 AM	0.935	210	9.852	210	8.118	210	8.084	210	29.637	210	29.757	210	86.1	8.39	210	85.5	8.33	210	0.54	210	0.66	210	0.25	210	0.34	210	7.84	210	7.75	210	1023.05275	210	1023.19292	210															13.0	13.8	13.0			
3/28/2023 9:00:00 AM	0.927	210	9.831	210	8.127	210	8.099	210	29.640	210	29.739	210	85.7	8.34	210	85.3	8.31	210	0.43	210	0.62	210	0.25	210	0.32	210	7.83	210	7.75	210	1023.05409	210	1023.17665	210															13.0	13.8	13.1			
3/28/2023 9:15:00 AM	0.934	210	9.812	210	8.098	210	8.102	210	29.469	210	29.735	210	87.3	8.51	210	85.4	8.32	210	0.40	210	0.70	210	0.26	210	0.29	210	7.84	210	7.75	210	1022.92359	210	1023.17293	210															13.0	13.8	13.0			
3/28/2023 9:30:00 AM	0.887	210	9.784	210	8.146	210	8.107	210	29.084	210	29.726	210	88.6	8.66	210	85.1	8.28	210	0.30	210	0.63	210	0.28	210	0.30	210	7.85	210	7.75	210	1022.61523	210	1023.16526	210															13.0	13.8	13.0			
3/28/2023 9:45:00 AM	0.877	210	9.751	210	8.138	210	8.115	210	29.197	210	29.711	210	87.9	8.59	210	85.0	8.28	210	0.43	210	0.72	210	0.30	210	0.29	210	7.85	210	7.75	210	1022.70450	210	1023.15247	210															13.0	13.8	13.1			
3/28/2023 10:00:00 AM	0.811	210	9.713	210	8.130	210	8.127	210	29.373	210	29.635	210	87.9	8.57	210	85.6	8.34	210	0.44	210	0.61	210	0.30	210	0.28	210	7.85	210	7.75	210	1022.84311	210	1023.09136	210															13.0	13.8	13.1			
3/28/2023 10:15:00 AM	0.805	210	9.683	210	8.188	210	8.136	210	29.244	210	29.676	210	87.8	8.56	210	86.6	8.42	210	0.49	210	0.74	210	0.30	210	0.27	210	7.85	210	7.75	210	1022.73398	210	1023.12091	210															13.0	13.8	13.1			
3/28/2023 10:30:00 AM	0.775	210	9.636	210	8.138	210	8.128	210	29.465	210	29.692	210	87.8	8.56	210	86.3	8.40	210	0.41	210	0.61	210	0.27	210	0.26	210	7.84	210	7.75	210	1022.91393	210	1023.13459	210															13.0	13.8	13.1			
3/28/2023 10:45:00 AM	0.708	210	9.575	210	8.142	210	8.127	210	29.457	210	29.707	210	87.9	8.57	210	86.1	8.38	210	0.51	210	0.77	210	0.27	210	0.27	210	7.84	210	7.75	210	1022.90706	210	1023.14610	210															13.0	13.8	13.0			
3/28/2023 11:00:00 AM	0.654	210	9.503	210	8.189	210	8.113	210	29.286	210	29.726	210	89.0	8.68	210	85.8	8.36	210	0.38	210	0.67	210	0.25	210	0.30	210	7.84	210	7.75	210	1022.76625	210	1023.16339	210															13.0	13.8	13.1			
3/28/2023 11:15:00 AM	0.629	210	9.510	210	8.197	210	8.126	210	29.354	210	29.702	210	88.5	8.62	210	85.7	8.34	210	0.41	210	0.69	210	0.28	210	0.28	210	7.84	210	7.75	210	1022.81784	210	1023.14254	210															13.0	13.8	13.1			
3/28/2023 11:30:00 AM	0.696	210	9.555	210	8.220	210	8.129	210	29.376	210	29.670	210	88.2	8.59	210	85.9	8.37	210	0.35	210	0.63	210	0.30	210	0.28	210	7.84	210	7.75	210	1022.83353	210	1023.11744	210															13.0	13.8	13.0			
3/28/2023 11:45:00 AM	0.706	210	9.575	210	8.259	210	8.121	210	29.372	210	29.715	210	88.6	8.62	210	85.8	8.35	210	0.39	210	0.74	210	0.27	210	0.31	210	7.84	210	7.75	210	1022.82471	210	1023.15329	210															13.0	13.8	13.1			
3/28/2023 12:00:00 PM	0.681	210	9.559	210	8.648	210	8.121	210	28.936	210	29.713	210	88.9	8.60	210	85.5	8.33	210	0.25	210	0.67	210	0.28	210	0.30	210	7.84	210	7.75	210	1022.42859	210	1023.15237	210															13.0	13.8	13.0			
3/28/2023 12:15:00 PM	0.703	210	9.561	210	8.507	210	8.137	210	29.059	210	29.681	210	88.9	8.61	210	86.0	8.38	210	0.28	210	0.73	210	0.28	210	0.27	210	7.84	210	7.75	210	1022.54453	210	1023.12482	210															13.0	13.8	13.0			
3/28/2023 12:30:00 PM	0.712	210	9.562	210	8.509	210	8.122	210	28.853	210	29.722	210	88.8	8.62	210	86.0	8.37	210	0.22	210	0.73	210	0.34	210	0.31	210	7.84	210	7.75	210	1022.38317	210	1023.15908	210															13.0	13.8	13.0			
3/28/2023 12:45:00 PM	0.708	210	9.576	210	8.497	210	8.128	210	29.091	210	29.710	210	88.7	8.60	210	85.7	8.34	210	0.26	210	0.74	210	0.31	210	0.30	210	7.84	210	7.75	210	1022.57083	210	1023.14858	210															13.0	13.8	13.1			
3/28/2023 1:00:00 PM	0.751	210	9.614	210	8.498	210	8.141	210	29.075	210	29.688	210	88.8	8.61	210	86.2	8.39	210	0.25	210	0.65	210	0.32	210	0.31	210	7.84	210	7.75	210	1022.55806	210	1023.12934	210															13.3	13.8	13.0			
3/28/2023 1:15:00 PM	0.801	210	9.651	210	8.633	210	8.118	210	28.769	210	29.730	210	88.7	8.59	210	86.2	8.39	210	0.36	210	0.79	210	0.32	210	0.29	210	7.84	210	7.75	210	1022.29944	210	1023.16605	210															13.0	13.8	13.0			
3/28/2023 1:30:00 PM	0.770	210	9.639	210	8.649	210	8.117	210	28.646	210	29.728	210	89.1	8.63	210	85.7	8.35	210	0.39	210	0.66	210	0.35	210	0.33	210	7.84	210	7.75	210	1022.20109	210	1023.16437	210															13.0	13.8	13.0			
3/28/2023 1:45:00 PM	0.717	210	9.592	210	8.637	210	8.085	210	28.584	210	29.766	210	88.9	8.62	210	84.9	8.27	210	0.51	210	0.64	210	0.31	210	0.42	210	7.83	210	7.75	210	1022.15461	210	1023.19892	210															13.0	13.8	13.0			
3/28/2023 2:00:00 PM	0.742	210	9.607	210	8.681	210	8.082	210	28.394	210	29.770	210	89.2	8.64	210	84.2	8.20	210	0.45	210	0.60	210	0.33	210	0.45	210	7.84	210	7.74	210	1021.99968	210	1023.20240	210															13.1	13.8	13.0			
3/28/2023 2:15:00 PM	0.751	210	9.604	210	8.750	210	8.103	210	28.316	210	29.741	210	90.4	8.76	210	84.3	8.21	210	0.49	210	0.69	210	0.33	210	0.36	210	7.84	210	7.74	210	1021.92892	210	1023.17653	210															13.0	13.8	13.0			
3/28/2023 2:30:00 PM	0.727	210	9.595	210	8.694	210	8.073	210	28.134	210	29.780	210	90.0	8.73	210	84.2	8.20	210	0.48	210	0.55	210	0.39	210	0.45	210	7.83	210	7.74	210	1021.79431	210	1023.21105	210															13.1	13.8	13.0			
3/28/2023 2:45:00 PM	0.749	210	9.601	210	8.634	210	8.143	210	28.253	210	29.636	210	89.4	8.68	210	85.9	8.36	210	0.55	210	0.76	210	0.38	210	0.27	210	7.83	210	7.75	210	1021.89576	210	1023.08851	210															13.0	13.8	13.1			
3/28/2023 3:00:00 PM	0.734	210	9.604	210	8.648	210	8.158	210	28.477	210	29.629	210	89.4	8.67	210	87.9	8.56	210	0.52	210	0.67	210	0.37	210	0.30	210	7.82	210	7.76	210	1022.06897	210	1023.08088	210															13.0	13.8	13.1			
3/28/2023 3:15:00 PM	0.728	210	9.614	210	8.590	210	8.168	210	28.629	210	29.617	210	89.0	8.63	210	88.4	8.60	210	0.57	210	0.82	210	0.36	210	0.26	210	7.83	210	7.77	210	1022.19614	210	1023.07004	210															13.0	13.8	13.0			
3/28/2023 3:30:00 PM	0.790	210	9.656	210	8.579	210	8.137	210	28.730	210	29.680	210	89.0	8.63	210	87.7	8.54	210	0.56	210	0.79	210	0.37	210	0.34	210	7.83	210	7.76	210	1022.27682	210	1023.12365	210															13.0	13.8	13.1			
3/28/2023 3:45:00 PM	0.814	210	9.681	210	8.427	210	8.143	210	28.979	210	29.681	210	88.4	8.59	210	87.1	8.48	210	0.64	210	0.87	210	0.33	210	0.31	210	7.83	210	7.76	210	1022.49357	210	1023.12392	210															13.0	13.8	13.0			
3/28/2023 4:00:00 PM	0.840	210	9.714	210	8.493	210	8.127	210	28.881	210	29.713	210	88.5	8.59	210	86.9	8.46	210	0.58	210	0.77	210	0.34	210	0.35	210	7.84	210	7.76	210	1022.40750	210	1023.15189	210															13.0	13.8	13.0			
3/28/2023 4:15:00 PM	0.864	210	9.741	210	8.464	210	8.124	210	28.979	210	29.727	210	88.7	8.61	210	86.9	8.46	210	0.63	210	0.94	210	0.32	210	0.34	210	7.84	210	7.76	210	1022.48775	210	1023.16376	210															13.0	13.8	13.1			
3/28/2023 4:30:00 PM	0.890	210	9.770	210	8.446	210	8.128	210	29.147	210	29.733	210	89.1	8.65	210	86.9	8.45	210	0.63	210	0.91	210	0.28	210	0.29	210	7.84	210	7.76	210	1022.62278	210	1023.16753	210															13.0	13.8	13.0			
3/28/2023 4:45:00 PM	0.956	210	9.823	210	8.449	210	8.122	210	29.142	210	29.737	210	89.6	8.69	210	86.7	8.43	210	0.62	210	0.96	210	0.28	210	0.30	210	7.85	210	7.76	210	1022.61861	210	1023.17169	210															13.0	13.8	13.0			
3/28/2023 5:00:00 PM	0.983	210	9.851	210	8.392	210	8.123	210	29.267	210	29.740	210	91.0	8.83	210	86.6	8.43	210	0.63	210	0.95	210	0.31	210	0.30	210	7.85	210	7.76	210	1022.72440	210	1023.17376	210															13.0	13.8	13.1			
3/28/2023 5:15:00 PM	0.995	210	9.896	210	8.383	210	8.121	210	29.219	210	29.742	210	91.9	8.92	210	86.5	8.42	210	0.68	210	1.01	210	0.29	210	0.29	210	7.86	210	7.76	210	1022.68879	210	1023.17610	210															13.0	13.8	13.1			
3/28/2023 5:30:00 PM	0.924	210	9.824	210	8.610	210	8.127	210	28.738	210	29.735	210	90.9	8.81	210	86.7	8.44	210	0.57	210	0.97	210	0.31	210	0.29	210	7.86	210	7.76	210	1022.27996	210	1023.16954	210															13.0	13.8	13.0			
3/28/2023 5:45:00 PM	0.953	210	9.855	210	8.596	210	8.123	210	28.746	210	29.751	210	90.6	8.78	210	86.4	8.41	210	0.61	210	1.06	210	0.30	210	0.28	210	7.85	210	7.75	210	1022.28799	210	1023.18239	210															13.0	13.8	13.0			
3/28/2023 6:00:00 PM	0.966	210	9.839	210	8.568	210	8.123	210	28.839	210	29.760	210	91.5	8.87	210	86.5	8.42	210	0.60	210	1.00	210	0.31	210	0.30	210	7.85	210	7.75	210	1022.36423	210	1023.18936	210															13.0	13.8	13.1			
3/28/2023 6:15:00 PM	0.971	210	9.871	210	8.443	210	8.101	210	29.098	210	29.766	210	92.2	8.95	210	86.2	8.39	210	0.67	210	0.98	210	0.30	210	0.31	210	7.85	210	7.75	210	1022.58546	210	1023.19747	210															13.0	13.8	13.1			
3/28/2023 6:30:00 PM	0.972	210	9.892	210	8.413	210	8.085	210	29.137	210	29.774	210	92.5	8.98	210	85.6	8.33	210	0.62	210	0.75	210	0.31	210	0.41	210	7.86	210	7.74	210	1022.62004	210	1023.20621	210															13.0	13.8	13.0			
